Time,TemperatureF,DewpointF,PressureIn,WindDirection,WindDirectionDegrees,WindSpeedMPH,WindSpeedGustMPH,Humidity,HourlyPrecipIn,Conditions,Clouds,dailyrainin,SolarRadiationWatts/m^2,SoftwareType,DateUTC
2013-12-08 00:00:00,72.3,70.5,30.08,East,95,6.0,8.0,94,0.00,,,0.00,0,Wunderground v.1.15,2013-12-08 06:00:00
2013-12-08 00:05:00,72.2,70.4,30.07,East,96,6.0,8.0,94,0.00,,,0.00,0,Wunderground v.1.15,2013-12-08 06:05:00
2013-12-08 00:15:00,72.0,70.5,30.07,ESE,105,6.0,6.0,95,0.00,,,0.00,0,Wunderground v.1.15,2013-12-08 06:15:00
2013-12-08 00:25:00,71.9,70.4,30.07,ESE,107,6.0,7.0,95,0.00,,,0.00,0,Wunderground v.1.15,2013-12-08 06:25:00
2013-12-08 00:30:00,71.8,70.3,30.07,ESE,106,6.0,6.0,95,0.00,,,0.00,0,Wunderground v.1.15,2013-12-08 06:30:00
2013-12-08 00:40:00,71.7,70.2,30.06,ESE,109,6.0,6.0,95,0.00,,,0.00,0,Wunderground v.1.15,2013-12-08 06:40:00
2013-12-08 00:45:00,71.7,70.2,30.06,East,94,6.0,6.0,95,0.00,,,0.00,0,Wunderground v.1.15,2013-12-08 06:45:00
2013-12-08 00:55:00,71.7,70.2,30.06,ESE,106,5.0,7.0,95,0.00,,,0.00,0,Wunderground v.1.15,2013-12-08 06:55:00
2013-12-08 01:05:00,71.7,70.2,30.05,East,92,6.0,8.0,95,0.00,,,0.00,0,Wunderground v.1.15,2013-12-08 07:05:00
2013-12-08 01:15:00,71.9,70.1,30.05,East,100,6.0,6.0,94,0.00,,,0.00,0,Wunderground v.1.15,2013-12-08 07:15:00
2013-12-08 01:20:00,71.9,70.1,30.05,East,97,5.0,6.0,94,0.00,,,0.00,0,Wunderground v.1.15,2013-12-08 07:20:00
2013-12-08 01:30:00,72.0,70.2,30.05,ESE,103,6.0,6.0,94,0.00,,,0.00,0,Wunderground v.1.15,2013-12-08 07:30:00
2013-12-08 01:40:00,71.9,70.1,30.05,East,100,5.0,5.0,94,0.00,,,0.00,0,Wunderground v.1.15,2013-12-08 07:40:00
2013-12-08 01:50:00,71.7,69.9,30.05,ESE,104,5.0,5.0,94,0.00,,,0.00,0,Wunderground v.1.15,2013-12-08 07:50:00
2013-12-08 01:55:00,71.6,69.8,30.05,East,101,5.0,7.0,94,0.00,,,0.00,0,Wunderground v.1.15,2013-12-08 07:55:00
2013-12-08 02:05:00,71.5,69.7,30.04,East,90,6.0,8.0,94,0.00,,,0.00,0,Wunderground v.1.15,2013-12-08 08:05:00
2013-12-08 02:10:00,71.4,69.6,30.04,ESE,103,6.0,9.0,94,0.00,,,0.00,0,Wunderground v.1.15,2013-12-08 08:10:00
2013-12-08 02:20:00,71.3,69.5,30.04,East,96,5.0,5.0,94,0.00,,,0.00,0,Wunderground v.1.15,2013-12-08 08:20:00
2013-12-08 02:25:00,71.3,69.5,30.04,ESE,103,5.0,5.0,94,0.00,,,0.00,0,Wunderground v.1.15,2013-12-08 08:25:00
2013-12-08 02:30:00,71.2,69.4,30.04,ESE,105,5.0,5.0,94,0.00,,,0.00,0,Wunderground v.1.15,2013-12-08 08:30:00
2013-12-08 02:40:00,71.2,69.4,30.04,ESE,110,5.0,7.0,94,0.00,,,0.00,0,Wunderground v.1.15,2013-12-08 08:40:00
2013-12-08 02:45:00,71.1,69.3,30.04,ESE,109,5.0,7.0,94,0.00,,,0.00,0,Wunderground v.1.15,2013-12-08 08:45:00
2013-12-08 02:55:00,70.9,69.1,30.04,ESE,104,5.0,5.0,94,0.00,,,0.00,0,Wunderground v.1.15,2013-12-08 08:55:00
2013-12-08 03:05:00,70.6,68.8,30.04,East,98,5.0,5.0,94,0.00,,,0.00,0,Wunderground v.1.15,2013-12-08 09:05:00
