Time,TemperatureF,DewpointF,PressureIn,WindDirection,WindDirectionDegrees,WindSpeedMPH,WindSpeedGustMPH,Humidity,HourlyPrecipIn,Conditions,Clouds,dailyrainin,SolarRadiationWatts/m^2,SoftwareType,DateUTC
2016-09-04 00:08:00,80.2,78.0,29.95,ESE,120,4.0,5.0,93,0.00,,,0.00,0,Wunderground v.1.15,2016-09-04 05:08:00
2016-09-04 00:13:00,80.1,78.2,29.95,ESE,112,4.0,5.0,94,0.00,,,0.00,0,Wunderground v.1.15,2016-09-04 05:13:00
2016-09-04 00:23:00,79.9,78.0,29.96,ESE,111,2.0,4.0,94,0.00,,,0.00,0,Wunderground v.1.15,2016-09-04 05:23:00
2016-09-04 00:33:00,79.8,77.9,29.96,ESE,113,3.0,3.0,94,0.00,,,0.00,0,Wunderground v.1.15,2016-09-04 05:33:00
2016-09-04 00:43:00,79.6,77.7,29.96,SE,126,2.0,4.0,94,0.00,,,0.00,0,Wunderground v.1.15,2016-09-04 05:43:00
2016-09-04 00:53:00,79.5,77.9,29.96,ESE,119,2.0,2.0,95,0.00,,,0.00,0,Wunderground v.1.15,2016-09-04 05:53:00
2016-09-04 01:03:00,79.4,77.8,29.96,ESE,119,2.0,3.0,95,0.00,,,0.00,0,Wunderground v.1.15,2016-09-04 06:03:00
2016-09-04 01:13:00,79.1,77.5,29.96,ESE,111,2.0,3.0,95,0.00,,,0.00,0,Wunderground v.1.15,2016-09-04 06:13:00
2016-09-04 01:23:00,78.8,77.6,29.95,ESE,104,3.0,4.0,96,0.00,,,0.00,0,Wunderground v.1.15,2016-09-04 06:23:00
2016-09-04 01:28:00,78.7,77.5,29.95,ESE,115,3.0,3.0,96,0.00,,,0.00,0,Wunderground v.1.15,2016-09-04 06:28:00
2016-09-04 01:38:00,78.6,77.4,29.94,ESE,103,3.0,3.0,96,0.00,,,0.00,0,Wunderground v.1.15,2016-09-04 06:38:00
2016-09-04 01:48:00,78.5,77.6,29.94,East,100,3.0,6.0,97,0.00,,,0.00,0,Wunderground v.1.15,2016-09-04 06:48:00
2016-09-04 01:53:00,78.4,77.5,29.94,ESE,120,3.0,6.0,97,0.00,,,0.00,0,Wunderground v.1.15,2016-09-04 06:53:00
2016-09-04 01:58:00,78.4,77.5,29.94,ESE,116,4.0,4.0,97,0.00,,,0.00,0,Wunderground v.1.15,2016-09-04 06:58:00
2016-09-04 02:03:00,78.3,77.4,29.94,ESE,113,4.0,4.0,97,0.00,,,0.00,0,Wunderground v.1.15,2016-09-04 07:03:00
2016-09-04 02:13:00,78.2,77.3,29.93,East,93,2.0,3.0,97,0.00,,,0.00,0,Wunderground v.1.15,2016-09-04 07:13:00
2016-09-04 02:23:00,78.0,77.1,29.93,ESE,102,1.0,2.0,97,0.00,,,0.00,0,Wunderground v.1.15,2016-09-04 07:23:00
2016-09-04 02:28:00,78.0,77.1,29.93,East,99,2.0,3.0,97,0.00,,,0.00,0,Wunderground v.1.15,2016-09-04 07:28:00
2016-09-04 02:33:00,77.8,76.9,29.93,East,82,3.0,3.0,97,0.00,,,0.00,0,Wunderground v.1.15,2016-09-04 07:33:00
2016-09-04 02:38:00,77.8,77.2,29.93,East,90,2.0,2.0,98,0.00,,,0.00,0,Wunderground v.1.15,2016-09-04 07:38:00
2016-09-04 02:48:00,77.5,76.9,29.92,ESE,117,3.0,4.0,98,0.00,,,0.00,0,Wunderground v.1.15,2016-09-04 07:48:00
2016-09-04 02:53:00,77.5,76.9,29.92,East,98,3.0,4.0,98,0.00,,,0.00,0,Wunderground v.1.15,2016-09-04 07:53:00
2016-09-04 03:03:00,77.6,77.0,29.91,ESE,116,4.0,5.0,98,0.00,,,0.00,0,Wunderground v.1.15,2016-09-04 08:03:00
2016-09-04 03:08:00,77.6,77.0,29.91,NE,55,4.0,4.0,98,0.00,,,0.00,0,Wunderground v.1.15,2016-09-04 08:08:00
2016-09-04 03:18:00,77.6,77.0,29.91,SE,141,5.0,5.0,98,0.00,,,0.00,0,Wunderground v.1.15,2016-09-04 08:18:00
2016-09-04 03:23:00,77.5,76.9,29.91,ESE,111,4.0,5.0,98,0.00,,,0.00,0,Wunderground v.1.15,2016-09-04 08:23:00
2016-09-04 03:28:00,77.4,76.8,29.91,East,94,3.0,4.0,98,0.00,,,0.00,0,Wunderground v.1.15,2016-09-04 08:28:00
2016-09-04 03:38:00,77.4,76.8,29.91,ESE,117,4.0,7.0,98,0.00,,,0.00,0,Wunderground v.1.15,2016-09-04 08:38:00
2016-09-04 03:43:00,77.3,76.7,29.92,East,96,4.0,7.0,98,0.00,,,0.00,0,Wunderground v.1.15,2016-09-04 08:43:00
2016-09-04 03:48:00,77.2,76.6,29.91,East,92,3.0,3.0,98,0.00,,,0.00,0,Wunderground v.1.15,2016-09-04 08:48:00
2016-09-04 03:58:00,77.2,76.6,29.92,ESE,121,2.0,2.0,98,0.00,,,0.00,0,Wunderground v.1.15,2016-09-04 08:58:00
2016-09-04 04:03:00,77.1,76.8,29.92,East,95,3.0,3.0,99,0.00,,,0.00,0,Wunderground v.1.15,2016-09-04 09:03:00
2016-09-04 04:13:00,77.0,76.7,29.92,ENE,78,2.0,3.0,99,0.00,,,0.00,0,Wunderground v.1.15,2016-09-04 09:13:00
2016-09-04 04:23:00,76.7,76.4,29.92,East,97,2.0,2.0,99,0.00,,,0.00,0,Wunderground v.1.15,2016-09-04 09:23:00
2016-09-04 04:33:00,76.6,76.3,29.91,East,92,2.0,2.0,99,0.00,,,0.00,0,Wunderground v.1.15,2016-09-04 09:33:00
2016-09-04 04:43:00,76.5,76.2,29.92,East,94,1.0,1.0,99,0.00,,,0.00,0,Wunderground v.1.15,2016-09-04 09:43:00
2016-09-04 04:48:00,76.4,76.1,29.92,East,94,1.0,2.0,99,0.00,,,0.00,0,Wunderground v.1.15,2016-09-04 09:48:00
2016-09-04 04:58:00,76.3,76.0,29.92,East,92,1.0,1.0,99,0.00,,,0.00,0,Wunderground v.1.15,2016-09-04 09:58:00
2016-09-04 05:03:00,76.2,75.9,29.92,East,92,1.0,1.0,99,0.00,,,0.00,0,Wunderground v.1.15,2016-09-04 10:03:00
2016-09-04 05:13:00,76.1,75.8,29.91,East,84,3.0,3.0,99,0.00,,,0.00,0,Wunderground v.1.15,2016-09-04 10:13:00
2016-09-04 05:18:00,76.1,75.8,29.91,East,82,2.0,3.0,99,0.00,,,0.00,0,Wunderground v.1.15,2016-09-04 10:18:00
2016-09-04 05:23:00,76.1,75.8,29.91,East,88,3.0,4.0,99,0.00,,,0.00,0,Wunderground v.1.15,2016-09-04 10:23:00
2016-09-04 05:28:00,76.1,75.8,29.91,East,98,3.0,4.0,99,0.00,,,0.00,0,Wunderground v.1.15,2016-09-04 10:28:00
2016-09-04 05:33:00,76.1,75.8,29.91,East,97,3.0,4.0,99,0.00,,,0.00,0,Wunderground v.1.15,2016-09-04 10:33:00
2016-09-04 05:38:00,76.1,75.8,29.91,ESE,102,3.0,4.0,99,0.00,,,0.00,0,Wunderground v.1.15,2016-09-04 10:38:00
2016-09-04 05:48:00,76.1,75.8,29.91,East,101,4.0,4.0,99,0.00,,,0.00,0,Wunderground v.1.15,2016-09-04 10:48:00
2016-09-04 05:53:00,76.2,75.9,29.91,East,96,3.0,4.0,99,0.00,,,0.00,0,Wunderground v.1.15,2016-09-04 10:53:00
2016-09-04 05:58:00,76.2,75.9,29.91,ESE,107,4.0,4.0,99,0.00,,,0.00,0,Wunderground v.1.15,2016-09-04 10:58:00
2016-09-04 06:03:00,76.2,75.9,29.91,East,86,4.0,4.0,99,0.00,,,0.00,0,Wunderground v.1.15,2016-09-04 11:03:00
2016-09-04 06:13:00,76.2,75.9,29.91,ESE,121,4.0,4.0,99,0.00,,,0.00,0,Wunderground v.1.15,2016-09-04 11:13:00
