Time,TemperatureF,DewpointF,PressureIn,WindDirection,WindDirectionDegrees,WindSpeedMPH,WindSpeedGustMPH,Humidity,HourlyPrecipIn,Conditions,Clouds,dailyrainin,SolarRadiationWatts/m^2,SoftwareType,DateUTC
2013-03-01 00:05:00,73.0,66.8,30.00,North,5,21.0,24.0,81,0.00,,,0.00,0,Wunderground v.1.15,2013-03-01 06:05:00
2013-03-01 00:15:00,72.9,66.4,30.00,North,360,21.0,23.0,80,0.00,,,0.00,0,Wunderground v.1.15,2013-03-01 06:15:00
2013-03-01 00:20:00,72.6,65.7,30.00,North,360,21.0,22.0,79,0.00,,,0.00,0,Wunderground v.1.15,2013-03-01 06:20:00
2013-03-01 00:30:00,72.9,66.4,30.00,North,11,20.0,20.0,80,0.00,,,0.00,0,Wunderground v.1.15,2013-03-01 06:30:00
2013-03-01 00:35:00,72.6,65.7,30.00,North,9,19.0,20.0,79,0.00,,,0.00,0,Wunderground v.1.15,2013-03-01 06:35:00
2013-03-01 00:45:00,72.5,65.6,29.99,North,5,19.0,20.0,79,0.00,,,0.00,0,Wunderground v.1.15,2013-03-01 06:45:00
2013-03-01 00:55:00,72.7,65.8,29.99,North,11,20.0,20.0,79,0.00,,,0.00,0,Wunderground v.1.15,2013-03-01 06:55:00
2013-03-01 01:00:00,72.6,65.7,29.98,North,9,21.0,21.0,79,0.00,,,0.00,0,Wunderground v.1.15,2013-03-01 07:00:00
2013-03-01 01:10:00,72.6,65.7,29.98,North,9,19.0,19.0,79,0.00,,,0.00,0,Wunderground v.1.15,2013-03-01 07:10:00
2013-03-01 01:15:00,72.6,65.7,29.99,North,360,20.0,20.0,79,0.00,,,0.00,0,Wunderground v.1.15,2013-03-01 07:15:00
2013-03-01 01:20:00,72.7,65.8,29.98,NNE,17,19.0,19.0,79,0.00,,,0.00,0,Wunderground v.1.15,2013-03-01 07:20:00
2013-03-01 01:30:00,72.6,65.7,29.98,North,5,18.0,21.0,79,0.00,,,0.00,0,Wunderground v.1.15,2013-03-01 07:30:00
