Time,TemperatureF,DewpointF,PressureIn,WindDirection,WindDirectionDegrees,WindSpeedMPH,WindSpeedGustMPH,Humidity,HourlyPrecipIn,Conditions,Clouds,dailyrainin,SoftwareType,DateUTC
2013-03-15 02:30:00,-999.9,-99.9,30.17,North,32767,-999.0,0.0,255,-99.99,,,0.00,Wunderground v.1.15,2013-03-15 08:30:00
2013-03-15 02:35:00,-999.9,-99.9,30.17,North,32767,-999.0,0.0,255,-99.99,,,0.00,Wunderground v.1.15,2013-03-15 08:35:00
2013-03-15 02:40:00,-999.9,-99.9,30.17,North,32767,-999.0,0.0,255,-99.99,,,0.00,Wunderground v.1.15,2013-03-15 08:40:00
2013-03-15 02:45:00,-999.9,-99.9,30.17,North,32767,-999.0,0.0,255,-99.99,,,0.00,Wunderground v.1.15,2013-03-15 08:45:00
2013-03-15 02:55:00,-999.9,-99.9,30.17,North,32767,-999.0,0.0,255,-99.99,,,0.00,Wunderground v.1.15,2013-03-15 08:55:00
2013-03-15 03:00:00,-999.9,-99.9,30.17,North,32767,-999.0,0.0,255,-99.99,,,0.00,Wunderground v.1.15,2013-03-15 09:00:00
2013-03-15 03:05:00,-999.9,-99.9,30.17,North,32767,-999.0,0.0,255,-99.99,,,0.00,Wunderground v.1.15,2013-03-15 09:05:00
2013-03-15 03:15:00,-999.9,-99.9,30.17,North,32767,-999.0,0.0,255,-99.99,,,0.00,Wunderground v.1.15,2013-03-15 09:15:00
2013-03-15 03:20:00,-999.9,-99.9,30.17,North,32767,-999.0,0.0,255,-99.99,,,0.00,Wunderground v.1.15,2013-03-15 09:20:00
2013-03-15 03:30:00,-999.9,-99.9,30.17,North,32767,-999.0,0.0,255,-99.99,,,0.00,Wunderground v.1.15,2013-03-15 09:30:00
2013-03-15 03:35:00,-999.9,-99.9,30.17,North,32767,-999.0,0.0,255,-99.99,,,0.00,Wunderground v.1.15,2013-03-15 09:35:00
2013-03-15 03:45:00,-999.9,-99.9,30.17,North,32767,-999.0,0.0,255,-99.99,,,0.00,Wunderground v.1.15,2013-03-15 09:45:00
2013-03-15 03:50:00,-999.9,-99.9,30.17,North,32767,-999.0,0.0,255,-99.99,,,0.00,Wunderground v.1.15,2013-03-15 09:50:00
2013-03-15 03:55:00,-999.9,-99.9,30.17,North,32767,-999.0,0.0,255,-99.99,,,0.00,Wunderground v.1.15,2013-03-15 09:55:00
2013-03-15 04:05:00,-999.9,-99.9,30.17,North,32767,-999.0,0.0,255,-99.99,,,0.00,Wunderground v.1.15,2013-03-15 10:05:00
2013-03-15 04:10:00,-999.9,-99.9,30.17,North,32767,-999.0,0.0,255,-99.99,,,0.00,Wunderground v.1.15,2013-03-15 10:10:00
2013-03-15 04:20:00,-999.9,-99.9,30.17,North,32767,-999.0,0.0,255,-99.99,,,0.00,Wunderground v.1.15,2013-03-15 10:20:00
2013-03-15 04:25:00,-999.9,-99.9,30.17,North,32767,-999.0,0.0,255,-99.99,,,0.00,Wunderground v.1.15,2013-03-15 10:25:00
2013-03-15 04:35:00,-999.9,-99.9,30.18,North,32767,-999.0,0.0,255,-99.99,,,0.00,Wunderground v.1.15,2013-03-15 10:35:00
2013-03-15 04:40:00,-999.9,-99.9,30.18,North,32767,-999.0,0.0,255,-99.99,,,0.00,Wunderground v.1.15,2013-03-15 10:40:00
2013-03-15 04:45:00,-999.9,-99.9,30.18,North,32767,-999.0,0.0,255,-99.99,,,0.00,Wunderground v.1.15,2013-03-15 10:45:00
2013-03-15 04:55:00,-999.9,-99.9,30.18,North,32767,-999.0,0.0,255,-99.99,,,0.00,Wunderground v.1.15,2013-03-15 10:55:00
2013-03-15 05:00:00,-999.9,-99.9,30.18,North,32767,-999.0,0.0,255,-99.99,,,0.00,Wunderground v.1.15,2013-03-15 11:00:00
2013-03-15 05:05:00,-999.9,-99.9,30.18,North,32767,-999.0,0.0,255,-99.99,,,0.00,Wunderground v.1.15,2013-03-15 11:05:00
2013-03-15 05:15:00,-999.9,-99.9,30.18,North,32767,-999.0,0.0,255,-99.99,,,0.00,Wunderground v.1.15,2013-03-15 11:15:00
2013-03-15 05:25:00,-999.9,-99.9,30.18,North,32767,-999.0,0.0,255,-99.99,,,0.00,Wunderground v.1.15,2013-03-15 11:25:00
2013-03-15 05:30:00,-999.9,-99.9,30.18,North,32767,-999.0,0.0,255,-99.99,,,0.00,Wunderground v.1.15,2013-03-15 11:30:00
2013-03-15 05:35:00,-999.9,-99.9,30.19,North,32767,-999.0,0.0,255,-99.99,,,0.00,Wunderground v.1.15,2013-03-15 11:35:00
2013-03-15 05:40:00,-999.9,-99.9,30.18,North,32767,-999.0,0.0,255,-99.99,,,0.00,Wunderground v.1.15,2013-03-15 11:40:00
2013-03-15 05:50:00,-999.9,-99.9,30.18,North,32767,-999.0,0.0,255,-99.99,,,0.00,Wunderground v.1.15,2013-03-15 11:50:00
2013-03-15 06:00:00,-999.9,-99.9,30.19,North,32767,-999.0,0.0,255,-99.99,,,0.00,Wunderground v.1.15,2013-03-15 12:00:00
2013-03-15 06:05:00,-999.9,-99.9,30.19,North,32767,-999.0,0.0,255,-99.99,,,0.00,Wunderground v.1.15,2013-03-15 12:05:00
2013-03-15 06:10:00,-999.9,-99.9,30.19,North,32767,-999.0,0.0,255,-99.99,,,0.00,Wunderground v.1.15,2013-03-15 12:10:00
2013-03-15 06:20:00,-999.9,-99.9,30.19,North,32767,-999.0,0.0,255,-99.99,,,0.00,Wunderground v.1.15,2013-03-15 12:20:00
2013-03-15 06:25:00,-999.9,-99.9,30.20,North,32767,-999.0,0.0,255,-99.99,,,0.00,Wunderground v.1.15,2013-03-15 12:25:00
2013-03-15 06:35:00,-999.9,-99.9,30.20,North,32767,-999.0,0.0,255,-99.99,,,0.00,Wunderground v.1.15,2013-03-15 12:35:00
2013-03-15 06:40:00,-999.9,-99.9,30.20,North,32767,-999.0,0.0,255,-99.99,,,0.00,Wunderground v.1.15,2013-03-15 12:40:00
2013-03-15 06:50:00,-999.9,-99.9,30.20,North,32767,-999.0,0.0,255,-99.99,,,0.00,Wunderground v.1.15,2013-03-15 12:50:00
2013-03-15 07:00:00,-999.9,-99.9,30.21,North,32767,-999.0,0.0,255,-99.99,,,0.00,Wunderground v.1.15,2013-03-15 13:00:00
2013-03-15 07:05:00,-999.9,-99.9,30.21,North,32767,-999.0,0.0,255,-99.99,,,0.00,Wunderground v.1.15,2013-03-15 13:05:00
2013-03-15 07:15:00,-999.9,-99.9,30.22,North,32767,-999.0,0.0,255,-99.99,,,0.00,Wunderground v.1.15,2013-03-15 13:15:00
2013-03-15 07:25:00,-999.9,-99.9,30.22,North,32767,-999.0,0.0,255,-99.99,,,0.00,Wunderground v.1.15,2013-03-15 13:25:00
2013-03-15 07:30:00,-999.9,-99.9,30.22,North,32767,-999.0,0.0,255,-99.99,,,0.00,Wunderground v.1.15,2013-03-15 13:30:00
2013-03-15 07:35:00,-999.9,-99.9,30.22,North,32767,-999.0,0.0,255,-99.99,,,0.00,Wunderground v.1.15,2013-03-15 13:35:00
2013-03-15 07:45:00,-999.9,-99.9,30.22,North,32767,-999.0,0.0,255,-99.99,,,0.00,Wunderground v.1.15,2013-03-15 13:45:00
2013-03-15 07:50:00,-999.9,-99.9,30.22,North,32767,-999.0,0.0,255,-99.99,,,0.00,Wunderground v.1.15,2013-03-15 13:50:00
2013-03-15 07:55:00,-999.9,-99.9,30.23,North,32767,-999.0,0.0,255,-99.99,,,0.00,Wunderground v.1.15,2013-03-15 13:55:00
2013-03-15 08:00:00,-999.9,-99.9,30.23,North,32767,-999.0,0.0,255,-99.99,,,0.00,Wunderground v.1.15,2013-03-15 14:00:00
2013-03-15 08:05:00,-999.9,-99.9,30.23,North,32767,-999.0,0.0,255,-99.99,,,0.00,Wunderground v.1.15,2013-03-15 14:05:00
2013-03-15 08:15:00,-999.9,-99.9,30.23,North,32767,-999.0,0.0,255,-99.99,,,0.00,Wunderground v.1.15,2013-03-15 14:15:00
2013-03-15 08:20:00,-999.9,-99.9,30.23,North,32767,-999.0,0.0,255,-99.99,,,0.00,Wunderground v.1.15,2013-03-15 14:20:00
2013-03-15 08:30:00,-999.9,-99.9,30.24,North,32767,-999.0,0.0,255,-99.99,,,0.00,Wunderground v.1.15,2013-03-15 14:30:00
2013-03-15 08:40:00,-999.9,-99.9,30.24,North,32767,-999.0,0.0,255,-99.99,,,0.00,Wunderground v.1.15,2013-03-15 14:40:00
2013-03-15 08:50:00,71.4,59.9,30.24,ENE,64,17.0,17.0,67,0.00,,,0.00,Wunderground v.1.15,2013-03-15 14:50:00
2013-03-15 09:00:00,71.3,61.0,30.24,NE,46,17.0,17.0,70,0.00,,,0.00,Wunderground v.1.15,2013-03-15 15:00:00
2013-03-15 09:05:00,71.4,60.3,30.24,ENE,66,16.0,20.0,68,0.00,,,0.00,Wunderground v.1.15,2013-03-15 15:05:00
2013-03-15 09:15:00,70.9,59.8,30.24,ENE,61,18.0,19.0,68,0.00,,,0.00,Wunderground v.1.15,2013-03-15 15:15:00
2013-03-15 09:20:00,71.3,60.6,30.24,ENE,63,17.0,22.0,69,0.00,,,0.00,Wunderground v.1.15,2013-03-15 15:20:00
2013-03-15 09:25:00,71.6,59.6,30.23,NE,53,17.0,22.0,66,0.00,,,0.00,Wunderground v.1.15,2013-03-15 15:25:00
2013-03-15 09:35:00,72.0,59.6,30.24,East,80,17.0,18.0,65,0.00,,,0.00,Wunderground v.1.15,2013-03-15 15:35:00
2013-03-15 09:45:00,72.0,59.2,30.24,ENE,77,16.0,16.0,64,0.00,,,0.00,Wunderground v.1.15,2013-03-15 15:45:00
2013-03-15 09:55:00,72.3,59.4,30.24,ENE,76,16.0,18.0,64,0.00,,,0.00,Wunderground v.1.15,2013-03-15 15:55:00
2013-03-15 10:00:00,72.2,58.9,30.24,NE,51,16.0,21.0,63,0.00,,,0.00,Wunderground v.1.15,2013-03-15 16:00:00
2013-03-15 10:05:00,72.0,59.2,30.24,ENE,69,17.0,21.0,64,0.00,,,0.00,Wunderground v.1.15,2013-03-15 16:05:00
2013-03-15 10:15:00,72.4,60.4,30.24,ENE,72,15.0,17.0,66,0.00,,,0.00,Wunderground v.1.15,2013-03-15 16:15:00
2013-03-15 10:20:00,72.5,59.6,30.24,ENE,77,16.0,16.0,64,0.00,,,0.00,Wunderground v.1.15,2013-03-15 16:20:00
2013-03-15 10:25:00,72.4,60.0,30.24,ENE,59,16.0,17.0,65,0.00,,,0.00,Wunderground v.1.15,2013-03-15 16:25:00
2013-03-15 10:30:00,72.7,58.9,30.24,ENE,69,16.0,16.0,62,0.00,,,0.00,Wunderground v.1.15,2013-03-15 16:30:00
2013-03-15 10:40:00,72.7,59.8,30.23,ENE,66,16.0,17.0,64,0.00,,,0.00,Wunderground v.1.15,2013-03-15 16:40:00
2013-03-15 10:45:00,72.6,60.2,30.23,ENE,59,16.0,17.0,65,0.00,,,0.00,Wunderground v.1.15,2013-03-15 16:45:00
2013-03-15 10:50:00,72.8,59.5,30.23,ENE,58,16.0,16.0,63,0.00,,,0.00,Wunderground v.1.15,2013-03-15 16:50:00
2013-03-15 10:55:00,72.6,59.7,30.23,ENE,62,16.0,18.0,64,0.00,,,0.00,Wunderground v.1.15,2013-03-15 16:55:00
2013-03-15 11:05:00,72.6,58.4,30.22,ENE,62,16.0,18.0,61,0.00,,,0.00,Wunderground v.1.15,2013-03-15 17:05:00
2013-03-15 11:15:00,72.3,58.5,30.22,ENE,64,18.0,21.0,62,0.00,,,0.00,Wunderground v.1.15,2013-03-15 17:15:00
2013-03-15 11:20:00,72.5,59.6,30.21,NE,52,18.0,18.0,64,0.00,,,0.00,Wunderground v.1.15,2013-03-15 17:20:00
2013-03-15 11:25:00,72.0,58.7,30.21,ENE,59,17.0,21.0,63,0.00,,,0.00,Wunderground v.1.15,2013-03-15 17:25:00
2013-03-15 11:35:00,72.8,59.0,30.21,NE,54,17.0,18.0,62,0.00,,,0.00,Wunderground v.1.15,2013-03-15 17:35:00
2013-03-15 11:40:00,72.7,59.8,30.20,ENE,57,16.0,19.0,64,0.00,,,0.00,Wunderground v.1.15,2013-03-15 17:40:00
2013-03-15 11:50:00,72.6,59.3,30.20,NE,51,17.0,17.0,63,0.00,,,0.00,Wunderground v.1.15,2013-03-15 17:50:00
2013-03-15 11:55:00,72.7,58.9,30.19,NE,55,17.0,17.0,62,0.00,,,0.00,Wunderground v.1.15,2013-03-15 17:55:00
2013-03-15 12:05:00,72.8,59.5,30.19,ENE,59,16.0,17.0,63,0.00,,,0.00,Wunderground v.1.15,2013-03-15 18:05:00
2013-03-15 12:15:00,72.5,59.6,30.18,NE,47,17.0,20.0,64,0.00,,,0.00,Wunderground v.1.15,2013-03-15 18:15:00
2013-03-15 12:25:00,72.3,59.9,30.17,ENE,58,17.0,17.0,65,0.00,,,0.00,Wunderground v.1.15,2013-03-15 18:25:00
2013-03-15 12:30:00,72.4,58.2,30.17,NE,42,17.0,17.0,61,0.00,,,0.00,Wunderground v.1.15,2013-03-15 18:30:00
2013-03-15 12:40:00,72.2,58.0,30.17,NE,42,18.0,21.0,61,0.00,,,0.00,Wunderground v.1.15,2013-03-15 18:40:00
2013-03-15 12:45:00,72.3,59.0,30.16,NE,37,18.0,21.0,63,0.00,,,0.00,Wunderground v.1.15,2013-03-15 18:45:00
2013-03-15 12:55:00,72.4,59.1,30.16,ENE,57,18.0,19.0,63,0.00,,,0.00,Wunderground v.1.15,2013-03-15 18:55:00
2013-03-15 13:05:00,72.0,60.4,30.16,NE,42,18.0,21.0,67,0.00,,,0.00,Wunderground v.1.15,2013-03-15 19:05:00
2013-03-15 13:15:00,72.1,60.1,30.15,NE,47,19.0,19.0,66,0.00,,,0.00,Wunderground v.1.15,2013-03-15 19:15:00
2013-03-15 13:20:00,72.1,58.8,30.13,NE,42,20.0,20.0,63,0.00,,,0.00,Wunderground v.1.15,2013-03-15 19:20:00
2013-03-15 13:30:00,71.8,58.1,30.13,NE,42,19.0,22.0,62,0.00,,,0.00,Wunderground v.1.15,2013-03-15 19:30:00
2013-03-15 13:40:00,72.2,58.9,30.13,NE,36,18.0,19.0,63,0.00,,,0.00,Wunderground v.1.15,2013-03-15 19:40:00
2013-03-15 13:50:00,71.7,57.1,30.13,NE,49,18.0,18.0,60,0.00,,,0.00,Wunderground v.1.15,2013-03-15 19:50:00
2013-03-15 13:55:00,71.9,57.7,30.13,NE,43,19.0,19.0,61,0.00,,,0.00,Wunderground v.1.15,2013-03-15 19:55:00
2013-03-15 14:05:00,71.8,56.7,30.13,NE,49,19.0,19.0,59,0.00,,,0.00,Wunderground v.1.15,2013-03-15 20:05:00
2013-03-15 14:15:00,72.0,57.8,30.12,NE,51,19.0,20.0,61,0.00,,,0.00,Wunderground v.1.15,2013-03-15 20:15:00
2013-03-15 14:20:00,72.0,57.4,30.12,NE,41,20.0,20.0,60,0.00,,,0.00,Wunderground v.1.15,2013-03-15 20:20:00
2013-03-15 14:25:00,72.2,57.5,30.12,NE,53,19.0,20.0,60,0.00,,,0.00,Wunderground v.1.15,2013-03-15 20:25:00
2013-03-15 14:35:00,72.0,57.8,30.12,NE,40,19.0,23.0,61,0.00,,,0.00,Wunderground v.1.15,2013-03-15 20:35:00
2013-03-15 14:45:00,72.0,58.3,30.11,NE,43,20.0,21.0,62,0.00,,,0.00,Wunderground v.1.15,2013-03-15 20:45:00
2013-03-15 14:50:00,72.0,58.3,30.11,NE,42,20.0,20.0,62,0.00,,,0.00,Wunderground v.1.15,2013-03-15 20:50:00
2013-03-15 14:55:00,71.8,59.0,30.11,NE,46,19.0,20.0,64,0.00,,,0.00,Wunderground v.1.15,2013-03-15 20:55:00
2013-03-15 15:05:00,71.8,58.5,30.10,NE,38,20.0,23.0,63,0.00,,,0.00,Wunderground v.1.15,2013-03-15 21:05:00
2013-03-15 15:15:00,71.8,58.1,30.10,NE,43,21.0,24.0,62,0.00,,,0.00,Wunderground v.1.15,2013-03-15 21:15:00
2013-03-15 15:20:00,71.7,58.9,30.09,NE,36,20.0,21.0,64,0.00,,,0.00,Wunderground v.1.15,2013-03-15 21:20:00
2013-03-15 15:30:00,71.9,57.7,30.10,NE,39,21.0,22.0,61,0.00,,,0.00,Wunderground v.1.15,2013-03-15 21:30:00
2013-03-15 15:35:00,71.6,58.8,30.10,NE,41,21.0,22.0,64,0.00,,,0.00,Wunderground v.1.15,2013-03-15 21:35:00
2013-03-15 15:40:00,71.8,59.0,30.09,NE,51,21.0,21.0,64,0.00,,,0.00,Wunderground v.1.15,2013-03-15 21:40:00
2013-03-15 15:45:00,71.7,58.4,30.10,NE,53,20.0,21.0,63,0.00,,,0.00,Wunderground v.1.15,2013-03-15 21:45:00
2013-03-15 15:55:00,71.7,58.9,30.10,NE,37,20.0,23.0,64,0.00,,,0.00,Wunderground v.1.15,2013-03-15 21:55:00
2013-03-15 16:05:00,71.6,59.6,30.09,NE,46,21.0,21.0,66,0.00,,,0.00,Wunderground v.1.15,2013-03-15 22:05:00
2013-03-15 16:15:00,71.4,59.0,30.09,NE,36,21.0,21.0,65,0.00,,,0.00,Wunderground v.1.15,2013-03-15 22:15:00
2013-03-15 16:25:00,71.7,61.0,30.10,NE,44,19.0,20.0,69,0.00,,,0.00,Wunderground v.1.15,2013-03-15 22:25:00
2013-03-15 16:35:00,71.4,59.0,30.10,NE,48,19.0,20.0,65,0.00,,,0.00,Wunderground v.1.15,2013-03-15 22:35:00
2013-03-15 16:45:00,71.4,59.9,30.10,NE,44,20.0,23.0,67,0.00,,,0.00,Wunderground v.1.15,2013-03-15 22:45:00
2013-03-15 16:55:00,71.4,60.3,30.10,NE,49,21.0,23.0,68,0.00,,,0.00,Wunderground v.1.15,2013-03-15 22:55:00
2013-03-15 17:00:00,71.4,59.9,30.10,NE,49,21.0,22.0,67,0.00,,,0.00,Wunderground v.1.15,2013-03-15 23:00:00
2013-03-15 17:05:00,71.3,60.2,30.10,NE,53,20.0,24.0,68,0.00,,,0.00,Wunderground v.1.15,2013-03-15 23:05:00
2013-03-15 17:10:00,71.3,60.2,30.10,NE,55,20.0,23.0,68,0.00,,,0.00,Wunderground v.1.15,2013-03-15 23:10:00
2013-03-15 17:20:00,71.1,60.0,30.09,NE,46,20.0,20.0,68,0.00,,,0.00,Wunderground v.1.15,2013-03-15 23:20:00
2013-03-15 17:30:00,70.8,60.1,30.09,NE,44,21.0,21.0,69,0.00,,,0.00,Wunderground v.1.15,2013-03-15 23:30:00
2013-03-15 17:40:00,70.8,60.5,30.10,NE,34,20.0,20.0,70,0.00,,,0.00,Wunderground v.1.15,2013-03-15 23:40:00
2013-03-15 17:50:00,70.9,59.4,30.10,NE,44,20.0,21.0,67,0.00,,,0.00,Wunderground v.1.15,2013-03-15 23:50:00
2013-03-15 18:00:00,71.0,61.1,30.09,NE,45,19.0,19.0,71,0.00,,,0.00,Wunderground v.1.15,2013-03-16 00:00:00
2013-03-15 18:10:00,71.0,60.3,30.09,ENE,74,20.0,20.0,69,0.00,,,0.00,Wunderground v.1.15,2013-03-16 00:10:00
2013-03-15 18:15:00,71.0,60.3,30.09,NE,55,20.0,20.0,69,0.00,,,0.00,Wunderground v.1.15,2013-03-16 00:15:00
2013-03-15 18:25:00,71.0,60.3,30.09,ENE,60,19.0,20.0,69,0.00,,,0.00,Wunderground v.1.15,2013-03-16 00:25:00
2013-03-15 18:30:00,71.0,60.3,30.09,NE,55,19.0,19.0,69,0.00,,,0.00,Wunderground v.1.15,2013-03-16 00:30:00
2013-03-15 18:35:00,71.0,60.3,30.09,ENE,67,20.0,22.0,69,0.00,,,0.00,Wunderground v.1.15,2013-03-16 00:35:00
2013-03-15 18:40:00,71.0,61.1,30.09,NE,50,19.0,23.0,71,0.00,,,0.00,Wunderground v.1.15,2013-03-16 00:40:00
2013-03-15 18:50:00,71.1,60.4,30.10,ENE,61,18.0,18.0,69,0.00,,,0.00,Wunderground v.1.15,2013-03-16 00:50:00
2013-03-15 18:55:00,71.1,60.4,30.10,ENE,63,18.0,22.0,69,0.00,,,0.00,Wunderground v.1.15,2013-03-16 00:55:00
2013-03-15 19:00:00,71.1,60.4,30.10,East,79,19.0,19.0,69,0.00,,,0.00,Wunderground v.1.15,2013-03-16 01:00:00
2013-03-15 19:05:00,71.1,61.2,30.10,NE,55,18.0,19.0,71,0.00,,,0.00,Wunderground v.1.15,2013-03-16 01:05:00
2013-03-15 19:15:00,71.2,60.9,30.10,ENE,67,18.0,18.0,70,0.00,,,0.00,Wunderground v.1.15,2013-03-16 01:15:00
2013-03-15 19:25:00,71.2,61.3,30.10,ENE,69,16.0,21.0,71,0.00,,,0.00,Wunderground v.1.15,2013-03-16 01:25:00
2013-03-15 19:35:00,71.3,61.0,30.10,NE,53,18.0,18.0,70,0.00,,,0.00,Wunderground v.1.15,2013-03-16 01:35:00
2013-03-15 19:45:00,71.3,61.4,30.10,ENE,73,15.0,17.0,71,0.00,,,0.00,Wunderground v.1.15,2013-03-16 01:45:00
2013-03-15 19:55:00,71.3,61.4,30.10,ENE,69,16.0,16.0,71,0.00,,,0.00,Wunderground v.1.15,2013-03-16 01:55:00
2013-03-15 20:05:00,71.4,61.1,30.11,ENE,69,16.0,20.0,70,0.00,,,0.00,Wunderground v.1.15,2013-03-16 02:05:00
2013-03-15 20:10:00,71.5,62.0,30.12,ENE,65,15.0,15.0,72,0.00,,,0.00,Wunderground v.1.15,2013-03-16 02:10:00
2013-03-15 20:20:00,71.5,60.4,30.12,East,82,14.0,14.0,68,0.00,,,0.00,Wunderground v.1.15,2013-03-16 02:20:00
2013-03-15 20:30:00,71.5,61.2,30.12,ENE,71,15.0,15.0,70,0.00,,,0.00,Wunderground v.1.15,2013-03-16 02:30:00
2013-03-15 20:40:00,71.5,61.2,30.12,ENE,64,15.0,15.0,70,0.00,,,0.00,Wunderground v.1.15,2013-03-16 02:40:00
2013-03-15 20:50:00,71.6,62.1,30.12,ENE,59,14.0,14.0,72,0.00,,,0.00,Wunderground v.1.15,2013-03-16 02:50:00
2013-03-15 21:00:00,71.6,61.3,30.12,ENE,70,16.0,16.0,70,0.00,,,0.00,Wunderground v.1.15,2013-03-16 03:00:00
2013-03-15 21:10:00,71.5,61.6,30.13,East,79,15.0,17.0,71,0.00,,,0.00,Wunderground v.1.15,2013-03-16 03:10:00
2013-03-15 21:15:00,71.5,61.2,30.12,ENE,77,15.0,17.0,70,0.00,,,0.00,Wunderground v.1.15,2013-03-16 03:15:00
2013-03-15 21:25:00,71.4,60.7,30.13,East,96,13.0,15.0,69,0.00,,,0.00,Wunderground v.1.15,2013-03-16 03:25:00
2013-03-15 21:30:00,70.9,60.6,30.13,East,93,11.0,12.0,70,0.00,,,0.00,Wunderground v.1.15,2013-03-16 03:30:00
2013-03-15 21:40:00,70.3,59.6,30.12,ESE,102,10.0,12.0,69,0.00,,,0.00,Wunderground v.1.15,2013-03-16 03:40:00
2013-03-15 21:45:00,70.3,59.6,30.13,ESE,103,10.0,12.0,69,0.00,,,0.00,Wunderground v.1.15,2013-03-16 03:45:00
2013-03-15 21:55:00,70.3,59.2,30.13,ESE,111,10.0,12.0,68,0.00,,,0.00,Wunderground v.1.15,2013-03-16 03:55:00
2013-03-15 22:00:00,70.2,58.7,30.13,East,90,10.0,12.0,67,0.00,,,0.00,Wunderground v.1.15,2013-03-16 04:00:00
2013-03-15 22:05:00,70.2,58.7,30.13,East,99,10.0,12.0,67,0.00,,,0.00,Wunderground v.1.15,2013-03-16 04:05:00
2013-03-15 22:10:00,70.2,58.3,30.13,East,92,10.0,10.0,66,0.00,,,0.00,Wunderground v.1.15,2013-03-16 04:10:00
2013-03-15 22:15:00,70.1,58.2,30.13,ESE,103,10.0,11.0,66,0.00,,,0.00,Wunderground v.1.15,2013-03-16 04:15:00
2013-03-15 22:25:00,69.9,58.0,30.13,East,96,9.0,9.0,66,0.00,,,0.00,Wunderground v.1.15,2013-03-16 04:25:00
2013-03-15 22:35:00,69.6,58.2,30.13,ESE,116,8.0,9.0,67,0.00,,,0.00,Wunderground v.1.15,2013-03-16 04:35:00
2013-03-15 22:40:00,69.4,58.0,30.13,East,98,8.0,9.0,67,0.00,,,0.00,Wunderground v.1.15,2013-03-16 04:40:00
2013-03-15 22:45:00,69.4,58.0,30.13,ESE,117,8.0,10.0,67,0.00,,,0.00,Wunderground v.1.15,2013-03-16 04:45:00
2013-03-15 22:55:00,69.2,57.8,30.12,East,84,8.0,8.0,67,0.00,,,0.00,Wunderground v.1.15,2013-03-16 04:55:00
