Time,TemperatureF,DewpointF,PressureIn,WindDirection,WindDirectionDegrees,WindSpeedMPH,WindSpeedGustMPH,Humidity,HourlyPrecipIn,Conditions,Clouds,dailyrainin,SolarRadiationWatts/m^2,SoftwareType,DateUTC
2013-01-15 00:00:00,72.8,68.0,30.00,SE,127,8.0,9.0,85,0.00,,,0.00,0,Wunderground v.1.15,2013-01-15 06:00:00
2013-01-15 00:10:00,72.7,68.3,30.00,ESE,123,8.0,8.0,86,0.00,,,0.00,0,Wunderground v.1.15,2013-01-15 06:10:00
2013-01-15 00:20:00,72.4,68.3,30.00,ESE,122,7.0,7.0,87,0.00,,,0.00,0,Wunderground v.1.15,2013-01-15 06:20:00
2013-01-15 00:30:00,72.4,68.3,30.00,SE,130,8.0,10.0,87,0.00,,,0.00,0,Wunderground v.1.15,2013-01-15 06:30:00
2013-01-15 00:40:00,72.3,68.5,30.00,ESE,105,9.0,9.0,88,0.00,,,0.00,0,Wunderground v.1.15,2013-01-15 06:40:00
2013-01-15 00:45:00,72.3,68.9,30.00,ESE,118,8.0,10.0,89,0.00,,,0.00,0,Wunderground v.1.15,2013-01-15 06:45:00
2013-01-15 00:50:00,72.2,68.8,30.00,SE,125,8.0,8.0,89,0.00,,,0.00,0,Wunderground v.1.15,2013-01-15 06:50:00
2013-01-15 01:00:00,72.0,68.6,30.00,ESE,115,8.0,9.0,89,0.00,,,0.00,0,Wunderground v.1.15,2013-01-15 07:00:00
2013-01-15 01:05:00,71.9,68.5,29.99,SE,134,8.0,11.0,89,0.00,,,0.00,0,Wunderground v.1.15,2013-01-15 07:05:00
2013-01-15 01:15:00,71.8,68.7,29.99,ESE,123,8.0,8.0,90,0.00,,,0.00,0,Wunderground v.1.15,2013-01-15 07:15:00
2013-01-15 01:25:00,71.7,68.6,29.99,SE,137,8.0,11.0,90,0.00,,,0.00,0,Wunderground v.1.15,2013-01-15 07:25:00
2013-01-15 01:30:00,71.7,68.6,29.99,ESE,123,8.0,8.0,90,0.00,,,0.00,0,Wunderground v.1.15,2013-01-15 07:30:00
2013-01-15 01:35:00,71.6,68.8,29.99,SE,132,8.0,8.0,91,0.00,,,0.00,0,Wunderground v.1.15,2013-01-15 07:35:00
2013-01-15 01:45:00,71.4,68.6,29.99,SE,137,8.0,10.0,91,0.00,,,0.00,0,Wunderground v.1.15,2013-01-15 07:45:00
2013-01-15 01:50:00,71.3,68.5,29.99,SE,128,8.0,8.0,91,0.00,,,0.00,0,Wunderground v.1.15,2013-01-15 07:50:00
2013-01-15 02:00:00,70.9,68.1,29.99,ESE,117,7.0,7.0,91,0.00,,,0.00,0,Wunderground v.1.15,2013-01-15 08:00:00
2013-01-15 02:05:00,70.9,68.1,29.98,ESE,121,7.0,7.0,91,0.00,,,0.00,0,Wunderground v.1.15,2013-01-15 08:05:00
2013-01-15 02:15:00,70.8,68.0,29.98,SE,132,6.0,7.0,91,0.00,,,0.00,0,Wunderground v.1.15,2013-01-15 08:15:00
2013-01-15 02:25:00,70.6,68.2,29.98,SE,129,6.0,11.0,92,0.00,,,0.00,0,Wunderground v.1.15,2013-01-15 08:25:00
2013-01-15 02:30:00,70.4,68.0,29.98,SE,126,7.0,7.0,92,0.00,,,0.00,0,Wunderground v.1.15,2013-01-15 08:30:00
2013-01-15 02:40:00,70.2,67.8,29.98,SE,127,6.0,6.0,92,0.00,,,0.00,0,Wunderground v.1.15,2013-01-15 08:40:00
