Time,TemperatureF,DewpointF,PressureIn,WindDirection,WindDirectionDegrees,WindSpeedMPH,WindSpeedGustMPH,Humidity,HourlyPrecipIn,Conditions,Clouds,dailyrainin,SolarRadiationWatts/m^2,SoftwareType,DateUTC
2012-06-03 00:00:00,78.3,74.1,29.98,ESE,118,1.0,2.0,87,0.00,,,0.00,0,Wunderground v.1.15,2012-06-03 05:00:00
2012-06-03 00:05:00,78.2,74.0,29.98,ESE,119,2.0,2.0,87,0.00,,,0.00,0,Wunderground v.1.15,2012-06-03 05:05:00
2012-06-03 00:15:00,78.2,73.7,29.98,ESE,116,3.0,4.0,86,0.00,,,0.00,0,Wunderground v.1.15,2012-06-03 05:15:00
2012-06-03 00:25:00,78.3,73.8,29.98,ESE,109,2.0,3.0,86,0.00,,,0.00,0,Wunderground v.1.15,2012-06-03 05:25:00
2012-06-03 00:30:00,78.3,73.8,29.98,ESE,105,2.0,2.0,86,0.00,,,0.00,0,Wunderground v.1.15,2012-06-03 05:30:00
2012-06-03 00:40:00,78.3,73.8,29.98,East,92,2.0,2.0,86,0.00,,,0.00,0,Wunderground v.1.15,2012-06-03 05:40:00
2012-06-03 00:45:00,78.3,73.4,29.97,East,100,2.0,3.0,85,0.00,,,0.00,0,Wunderground v.1.15,2012-06-03 05:45:00
2012-06-03 00:55:00,78.1,73.2,29.97,East,86,3.0,3.0,85,0.00,,,0.00,0,Wunderground v.1.15,2012-06-03 05:55:00
2012-06-03 01:05:00,78.0,73.1,29.96,ESE,109,4.0,4.0,85,0.00,,,0.00,0,Wunderground v.1.15,2012-06-03 06:05:00
2012-06-03 01:10:00,78.0,73.1,29.96,NE,48,3.0,3.0,85,0.00,,,0.00,0,Wunderground v.1.15,2012-06-03 06:10:00
2012-06-03 01:20:00,78.1,73.2,29.96,East,89,3.0,3.0,85,0.00,,,0.00,0,Wunderground v.1.15,2012-06-03 06:20:00
2012-06-03 01:30:00,78.1,73.2,29.96,East,99,3.0,3.0,85,0.00,,,0.00,0,Wunderground v.1.15,2012-06-03 06:30:00
2012-06-03 01:40:00,78.1,73.2,29.96,East,95,2.0,2.0,85,0.00,,,0.00,0,Wunderground v.1.15,2012-06-03 06:40:00
2012-06-03 01:50:00,78.1,73.2,29.95,ESE,121,2.0,2.0,85,0.00,,,0.00,0,Wunderground v.1.15,2012-06-03 06:50:00
2012-06-03 01:55:00,78.0,73.1,29.95,ESE,117,2.0,3.0,85,0.00,,,0.00,0,Wunderground v.1.15,2012-06-03 06:55:00
2012-06-03 02:05:00,77.8,73.3,29.95,ESE,114,2.0,3.0,86,0.00,,,0.00,0,Wunderground v.1.15,2012-06-03 07:05:00
2012-06-03 02:15:00,77.6,73.1,29.95,East,95,3.0,3.0,86,0.00,,,0.00,0,Wunderground v.1.15,2012-06-03 07:15:00
2012-06-03 02:25:00,77.4,72.9,29.95,East,100,4.0,5.0,86,0.00,,,0.00,0,Wunderground v.1.15,2012-06-03 07:25:00
