Time,TemperatureF,DewpointF,PressureIn,WindDirection,WindDirectionDegrees,WindSpeedMPH,WindSpeedGustMPH,Humidity,HourlyPrecipIn,Conditions,Clouds,dailyrainin,SolarRadiationWatts/m^2,SoftwareType,DateUTC
2013-10-16 00:00:00,79.8,73.8,29.96,ESE,105,7.0,7.0,82,0.00,,,0.00,0,Wunderground v.1.15,2013-10-16 05:00:00
2013-10-16 00:05:00,79.8,74.2,29.95,ENE,59,6.0,9.0,83,0.00,,,0.00,0,Wunderground v.1.15,2013-10-16 05:05:00
2013-10-16 00:15:00,79.4,73.8,29.95,ENE,63,4.0,6.0,83,0.00,,,0.00,0,Wunderground v.1.15,2013-10-16 05:15:00
2013-10-16 00:25:00,79.0,73.7,29.95,ESE,106,4.0,6.0,84,0.00,,,0.00,0,Wunderground v.1.15,2013-10-16 05:25:00
2013-10-16 00:30:00,78.3,73.4,29.95,SE,126,4.0,5.0,85,0.00,,,0.00,0,Wunderground v.1.15,2013-10-16 05:30:00
2013-10-16 00:35:00,77.5,73.0,29.95,SE,130,4.0,5.0,86,0.00,,,0.00,0,Wunderground v.1.15,2013-10-16 05:35:00
2013-10-16 00:40:00,76.7,72.9,29.95,SE,134,4.0,4.0,88,0.00,,,0.00,0,Wunderground v.1.15,2013-10-16 05:40:00
2013-10-16 00:45:00,75.8,72.3,29.95,SE,136,5.0,5.0,89,0.00,,,0.00,0,Wunderground v.1.15,2013-10-16 05:45:00
2013-10-16 00:55:00,74.7,71.9,29.95,SE,142,5.0,5.0,91,0.00,,,0.00,0,Wunderground v.1.15,2013-10-16 05:55:00
2013-10-16 01:05:00,74.2,71.7,29.94,SE,137,4.0,4.0,92,0.00,,,0.00,0,Wunderground v.1.15,2013-10-16 06:05:00
2013-10-16 01:10:00,74.1,71.6,29.94,SE,138,5.0,5.0,92,0.00,,,0.00,0,Wunderground v.1.15,2013-10-16 06:10:00
2013-10-16 01:20:00,73.9,71.7,29.94,SE,138,4.0,4.0,93,0.00,,,0.00,0,Wunderground v.1.15,2013-10-16 06:20:00
2013-10-16 01:30:00,73.6,71.4,29.94,SE,133,5.0,6.0,93,0.00,,,0.00,0,Wunderground v.1.15,2013-10-16 06:30:00
2013-10-16 01:40:00,73.6,71.4,29.94,SE,129,5.0,5.0,93,0.00,,,0.00,0,Wunderground v.1.15,2013-10-16 06:40:00
2013-10-16 01:45:00,73.6,71.4,29.94,SE,128,4.0,5.0,93,0.00,,,0.00,0,Wunderground v.1.15,2013-10-16 06:45:00
