Time,TemperatureF,DewpointF,PressureIn,WindDirection,WindDirectionDegrees,WindSpeedMPH,WindSpeedGustMPH,Humidity,HourlyPrecipIn,Conditions,Clouds,dailyrainin,SolarRadiationWatts/m^2,SoftwareType,DateUTC
2013-10-04 00:00:00,76.8,74.9,29.90,SSE,148,4.0,4.0,94,0.00,,,0.00,0,Wunderground v.1.15,2013-10-04 05:00:00
2013-10-04 00:20:00,76.7,74.8,29.90,SSE,156,3.0,6.0,94,0.00,,,0.00,0,Wunderground v.1.15,2013-10-04 05:20:00
2013-10-04 00:30:00,76.6,74.7,29.90,SSE,150,4.0,6.0,94,0.00,,,0.00,0,Wunderground v.1.15,2013-10-04 05:30:00
2013-10-04 00:40:00,76.6,74.7,29.90,SE,146,4.0,5.0,94,0.00,,,0.00,0,Wunderground v.1.15,2013-10-04 05:40:00
2013-10-04 00:50:00,76.6,74.7,29.90,SSE,167,5.0,5.0,94,0.00,,,0.00,0,Wunderground v.1.15,2013-10-04 05:50:00
2013-10-04 01:00:00,76.6,74.7,29.90,SSE,158,6.0,6.0,94,0.00,,,0.00,0,Wunderground v.1.15,2013-10-04 06:00:00
2013-10-04 01:05:00,76.7,74.8,29.90,SE,146,7.0,7.0,94,0.00,,,0.00,0,Wunderground v.1.15,2013-10-04 06:05:00
2013-10-04 01:10:00,76.7,74.8,29.90,SSE,165,7.0,8.0,94,0.00,,,0.00,0,Wunderground v.1.15,2013-10-04 06:10:00
2013-10-04 01:15:00,76.7,74.8,29.90,SSE,148,7.0,8.0,94,0.00,,,0.00,0,Wunderground v.1.15,2013-10-04 06:15:00
2013-10-04 01:25:00,76.8,74.9,29.90,SSE,156,7.0,7.0,94,0.00,,,0.00,0,Wunderground v.1.15,2013-10-04 06:25:00
2013-10-04 01:30:00,76.9,75.0,29.90,South,180,7.0,10.0,94,0.00,,,0.00,0,Wunderground v.1.15,2013-10-04 06:30:00
2013-10-04 01:40:00,77.0,74.8,29.89,SE,138,7.0,7.0,93,0.00,,,0.00,0,Wunderground v.1.15,2013-10-04 06:40:00
2013-10-04 01:50:00,77.0,74.8,29.89,SSE,155,7.0,7.0,93,0.00,,,0.00,0,Wunderground v.1.15,2013-10-04 06:50:00
2013-10-04 02:00:00,76.9,74.7,29.89,SSE,159,8.0,9.0,93,0.00,,,0.00,0,Wunderground v.1.15,2013-10-04 07:00:00
2013-10-04 02:05:00,76.8,74.6,29.89,SSE,150,8.0,9.0,93,0.00,,,0.00,0,Wunderground v.1.15,2013-10-04 07:05:00
