Time,TemperatureF,DewpointF,PressureIn,WindDirection,WindDirectionDegrees,WindSpeedMPH,WindSpeedGustMPH,Humidity,HourlyPrecipIn,Conditions,Clouds,dailyrainin,SolarRadiationWatts/m^2,SoftwareType,DateUTC
2016-05-12 00:05:00,82.6,74.7,29.97,SE,132,0.0,0.0,77,0.00,,,0.00,0,Wunderground v.1.15,2016-05-12 05:05:00
2016-05-12 00:10:00,82.5,74.6,29.97,ESE,117,0.0,0.0,77,0.00,,,0.00,0,Wunderground v.1.15,2016-05-12 05:10:00
2016-05-12 00:19:00,82.3,74.4,29.97,SE,132,0.0,0.0,77,0.00,,,0.00,0,Wunderground v.1.15,2016-05-12 05:19:00
2016-05-12 00:25:00,82.1,74.2,29.97,SE,129,0.0,0.0,77,0.00,,,0.00,0,Wunderground v.1.15,2016-05-12 05:25:00
2016-05-12 00:35:00,81.9,74.4,29.97,SE,129,0.0,0.0,78,0.00,,,0.00,0,Wunderground v.1.15,2016-05-12 05:35:00
2016-05-12 00:45:00,81.8,74.6,29.96,East,90,0.0,0.0,79,0.00,,,0.00,0,Wunderground v.1.15,2016-05-12 05:45:00
2016-05-12 00:50:00,81.7,74.5,29.97,ESE,115,0.0,0.0,79,0.00,,,0.00,0,Wunderground v.1.15,2016-05-12 05:50:00
2016-05-12 01:00:00,81.5,74.4,29.97,SE,130,0.0,0.0,79,0.00,,,0.00,0,Wunderground v.1.15,2016-05-12 06:00:00
2016-05-12 01:10:00,81.3,74.2,29.97,East,101,0.0,0.0,79,0.00,,,0.00,0,Wunderground v.1.15,2016-05-12 06:10:00
2016-05-12 01:19:00,81.1,74.3,29.97,ESE,120,0.0,0.0,80,0.00,,,0.00,0,Wunderground v.1.15,2016-05-12 06:19:00
2016-05-12 01:24:00,81.0,74.2,29.97,ESE,117,0.0,0.0,80,0.00,,,0.00,0,Wunderground v.1.15,2016-05-12 06:24:00
2016-05-12 01:45:00,80.6,74.2,29.96,ESE,113,0.0,0.0,81,0.00,,,0.00,0,Wunderground v.1.15,2016-05-12 06:45:00
2016-05-12 01:50:00,80.5,74.1,29.96,SE,134,0.0,0.0,81,0.00,,,0.00,0,Wunderground v.1.15,2016-05-12 06:50:00
2016-05-12 01:55:00,80.4,74.0,29.95,ESE,121,0.0,0.0,81,0.00,,,0.00,0,Wunderground v.1.15,2016-05-12 06:55:00
2016-05-12 02:05:00,80.1,74.1,29.94,ESE,123,0.0,0.0,82,0.00,,,0.00,0,Wunderground v.1.15,2016-05-12 07:05:00
2016-05-12 02:14:00,80.1,74.5,29.94,ESE,118,0.0,0.0,83,0.00,,,0.00,0,Wunderground v.1.15,2016-05-12 07:14:00
2016-05-12 02:20:00,80.0,74.4,29.94,SE,125,0.0,0.0,83,0.00,,,0.00,0,Wunderground v.1.15,2016-05-12 07:20:00
2016-05-12 02:30:00,79.8,74.5,29.94,SE,134,0.0,0.0,84,0.00,,,0.00,0,Wunderground v.1.15,2016-05-12 07:30:00
2016-05-12 02:40:00,79.7,74.8,29.94,ESE,121,0.0,0.0,85,0.00,,,0.00,0,Wunderground v.1.15,2016-05-12 07:40:00
2016-05-12 02:45:00,79.6,74.7,29.94,ESE,119,0.0,0.0,85,0.00,,,0.00,0,Wunderground v.1.15,2016-05-12 07:45:00
2016-05-12 02:54:00,79.5,74.6,29.94,ESE,121,0.0,0.0,85,0.00,,,0.00,0,Wunderground v.1.15,2016-05-12 07:54:00
2016-05-12 02:59:00,79.4,74.5,29.94,SE,130,0.0,0.0,85,0.00,,,0.00,0,Wunderground v.1.15,2016-05-12 07:59:00
2016-05-12 03:05:00,79.3,74.7,29.93,SE,126,0.0,0.0,86,0.00,,,0.00,0,Wunderground v.1.15,2016-05-12 08:05:00
2016-05-12 03:15:00,79.3,74.7,29.93,SSE,149,0.0,0.0,86,0.00,,,0.00,0,Wunderground v.1.15,2016-05-12 08:15:00
