Time,TemperatureF,DewpointF,PressureIn,WindDirection,WindDirectionDegrees,WindSpeedMPH,WindSpeedGustMPH,Humidity,HourlyPrecipIn,Conditions,Clouds,dailyrainin,SolarRadiationWatts/m^2,SoftwareType,DateUTC
2016-03-01 00:09:00,68.2,64.2,30.07,East,93,2.0,4.0,87,0.00,,,0.00,0,Wunderground v.1.15,2016-03-01 06:09:00
2016-03-01 00:14:00,68.1,64.1,30.07,ESE,114,2.0,3.0,87,0.00,,,0.00,0,Wunderground v.1.15,2016-03-01 06:14:00
2016-03-01 00:19:00,68.0,64.0,30.07,ESE,106,2.0,3.0,87,0.00,,,0.00,0,Wunderground v.1.15,2016-03-01 06:19:00
2016-03-01 00:24:00,67.9,63.9,30.07,East,97,2.0,2.0,87,0.00,,,0.00,0,Wunderground v.1.15,2016-03-01 06:24:00
2016-03-01 00:39:00,68.0,64.3,30.06,East,84,4.0,4.0,88,0.00,,,0.00,0,Wunderground v.1.15,2016-03-01 06:39:00
2016-03-01 00:44:00,68.1,64.4,30.06,East,94,4.0,4.0,88,0.00,,,0.00,0,Wunderground v.1.15,2016-03-01 06:44:00
2016-03-01 00:54:00,68.1,64.1,30.06,East,99,3.0,3.0,87,0.00,,,0.00,0,Wunderground v.1.15,2016-03-01 06:54:00
2016-03-01 00:59:00,67.9,63.9,30.07,East,94,3.0,4.0,87,0.00,,,0.00,0,Wunderground v.1.15,2016-03-01 06:59:00
2016-03-01 01:04:00,67.6,63.9,30.06,East,92,3.0,6.0,88,0.00,,,0.00,0,Wunderground v.1.15,2016-03-01 07:04:00
2016-03-01 01:09:00,67.5,63.8,30.06,East,94,3.0,6.0,88,0.00,,,0.00,0,Wunderground v.1.15,2016-03-01 07:09:00
2016-03-01 01:19:00,67.4,63.7,30.06,ESE,103,4.0,5.0,88,0.00,,,0.00,0,Wunderground v.1.15,2016-03-01 07:19:00
2016-03-01 01:24:00,67.4,63.7,30.05,East,92,4.0,4.0,88,0.00,,,0.00,0,Wunderground v.1.15,2016-03-01 07:24:00
2016-03-01 01:29:00,67.4,63.7,30.05,East,87,3.0,4.0,88,0.00,,,0.00,0,Wunderground v.1.15,2016-03-01 07:29:00
2016-03-01 01:39:00,67.3,63.6,30.05,East,100,3.0,3.0,88,0.00,,,0.00,0,Wunderground v.1.15,2016-03-01 07:39:00
2016-03-01 01:49:00,67.3,63.9,30.05,East,93,2.0,4.0,89,0.00,,,0.00,0,Wunderground v.1.15,2016-03-01 07:49:00
2016-03-01 01:54:00,67.2,63.8,30.05,East,94,2.0,2.0,89,0.00,,,0.00,0,Wunderground v.1.15,2016-03-01 07:54:00
2016-03-01 01:59:00,67.0,63.6,30.05,East,94,2.0,2.0,89,0.00,,,0.00,0,Wunderground v.1.15,2016-03-01 07:59:00
2016-03-01 02:04:00,66.9,63.6,30.04,East,98,3.0,3.0,89,0.00,,,0.00,0,Wunderground v.1.15,2016-03-01 08:04:00
2016-03-01 02:14:00,66.8,63.5,30.03,East,94,4.0,5.0,89,0.00,,,0.00,0,Wunderground v.1.15,2016-03-01 08:14:00
2016-03-01 02:24:00,66.9,63.6,30.03,ESE,111,4.0,5.0,89,0.00,,,0.00,0,Wunderground v.1.15,2016-03-01 08:24:00
2016-03-01 02:29:00,66.9,63.6,30.03,East,96,3.0,5.0,89,0.00,,,0.00,0,Wunderground v.1.15,2016-03-01 08:29:00
2016-03-01 02:34:00,66.8,63.5,30.02,East,95,3.0,4.0,89,0.00,,,0.00,0,Wunderground v.1.15,2016-03-01 08:34:00
2016-03-01 02:39:00,66.7,63.4,30.02,East,90,3.0,4.0,89,0.00,,,0.00,0,Wunderground v.1.15,2016-03-01 08:39:00
2016-03-01 02:49:00,66.8,63.8,30.02,East,87,3.0,6.0,90,0.00,,,0.00,0,Wunderground v.1.15,2016-03-01 08:49:00
2016-03-01 02:54:00,66.9,63.9,30.02,East,86,3.0,4.0,90,0.00,,,0.00,0,Wunderground v.1.15,2016-03-01 08:54:00
2016-03-01 03:04:00,67.0,64.0,30.02,ESE,103,3.0,3.0,90,0.00,,,0.00,0,Wunderground v.1.15,2016-03-01 09:04:00
2016-03-01 03:09:00,67.0,64.0,30.03,ESE,102,2.0,3.0,90,0.00,,,0.00,0,Wunderground v.1.15,2016-03-01 09:09:00
2016-03-01 03:19:00,66.8,63.8,30.03,ESE,107,3.0,4.0,90,0.00,,,0.00,0,Wunderground v.1.15,2016-03-01 09:19:00
2016-03-01 03:24:00,66.7,63.7,30.03,ESE,107,2.0,2.0,90,0.00,,,0.00,0,Wunderground v.1.15,2016-03-01 09:24:00
2016-03-01 03:34:00,66.6,63.6,30.03,East,94,3.0,4.0,90,0.00,,,0.00,0,Wunderground v.1.15,2016-03-01 09:34:00
2016-03-01 03:39:00,66.5,63.5,30.02,East,99,2.0,4.0,90,0.00,,,0.00,0,Wunderground v.1.15,2016-03-01 09:39:00
2016-03-01 03:44:00,66.6,63.9,30.02,ENE,78,3.0,5.0,91,0.00,,,0.00,0,Wunderground v.1.15,2016-03-01 09:44:00
2016-03-01 03:49:00,66.7,64.0,30.02,East,91,4.0,5.0,91,0.00,,,0.00,0,Wunderground v.1.15,2016-03-01 09:49:00
2016-03-01 03:59:00,66.8,64.1,30.01,ENE,74,5.0,5.0,91,0.00,,,0.00,0,Wunderground v.1.15,2016-03-01 09:59:00
2016-03-01 04:09:00,67.1,64.4,30.01,East,81,5.0,5.0,91,0.00,,,0.00,0,Wunderground v.1.15,2016-03-01 10:09:00
2016-03-01 04:14:00,67.1,64.4,30.02,ESE,103,4.0,4.0,91,0.00,,,0.00,0,Wunderground v.1.15,2016-03-01 10:14:00
2016-03-01 04:19:00,66.8,63.8,30.02,ESE,105,2.0,4.0,90,0.00,,,0.00,0,Wunderground v.1.15,2016-03-01 10:19:00
2016-03-01 04:24:00,66.7,64.0,30.03,ESE,106,2.0,2.0,91,0.00,,,0.00,0,Wunderground v.1.15,2016-03-01 10:24:00
2016-03-01 04:34:00,66.4,63.7,30.03,ESE,104,1.0,3.0,91,0.00,,,0.00,0,Wunderground v.1.15,2016-03-01 10:34:00
2016-03-01 04:39:00,66.3,63.6,30.02,East,98,2.0,3.0,91,0.00,,,0.00,0,Wunderground v.1.15,2016-03-01 10:39:00
2016-03-01 04:49:00,66.1,63.4,30.02,East,84,4.0,5.0,91,0.00,,,0.00,0,Wunderground v.1.15,2016-03-01 10:49:00
2016-03-01 04:59:00,66.6,63.9,30.02,East,90,4.0,5.0,91,0.00,,,0.00,0,Wunderground v.1.15,2016-03-01 10:59:00
2016-03-01 05:04:00,66.7,64.0,30.02,East,94,4.0,4.0,91,0.00,,,0.00,0,Wunderground v.1.15,2016-03-01 11:04:00
2016-03-01 05:14:00,66.8,64.1,30.03,East,88,3.0,3.0,91,0.00,,,0.00,0,Wunderground v.1.15,2016-03-01 11:14:00
2016-03-01 05:24:00,66.7,64.0,30.03,East,94,2.0,3.0,91,0.00,,,0.00,0,Wunderground v.1.15,2016-03-01 11:24:00
2016-03-01 05:29:00,66.6,63.9,30.03,ESE,113,2.0,4.0,91,0.00,,,0.00,0,Wunderground v.1.15,2016-03-01 11:29:00
2016-03-01 05:34:00,66.5,63.8,30.03,East,98,3.0,3.0,91,0.00,,,0.00,0,Wunderground v.1.15,2016-03-01 11:34:00
2016-03-01 05:44:00,66.4,63.7,30.04,East,101,3.0,4.0,91,0.00,,,0.00,0,Wunderground v.1.15,2016-03-01 11:44:00
2016-03-01 05:49:00,66.4,63.7,30.04,East,101,3.0,4.0,91,0.00,,,0.00,0,Wunderground v.1.15,2016-03-01 11:49:00
2016-03-01 05:54:00,66.2,63.5,30.05,East,101,2.0,2.0,91,0.00,,,0.00,0,Wunderground v.1.15,2016-03-01 11:54:00
2016-03-01 05:59:00,66.1,63.4,30.05,East,90,2.0,3.0,91,0.00,,,0.00,0,Wunderground v.1.15,2016-03-01 11:59:00
2016-03-01 06:04:00,66.1,63.4,30.05,ESE,112,3.0,3.0,91,0.00,,,0.00,0,Wunderground v.1.15,2016-03-01 12:04:00
