Time,TemperatureF,DewpointF,PressureIn,WindDirection,WindDirectionDegrees,WindSpeedMPH,WindSpeedGustMPH,Humidity,HourlyPrecipIn,Conditions,Clouds,dailyrainin,SolarRadiationWatts/m^2,SoftwareType,DateUTC
2015-12-21 00:00:00,74.9,72.7,30.06,East,90,4.0,-999.0,93,0.00,,,0.00,0,Wunderground v.1.15,2015-12-21 06:00:00
2015-12-21 00:05:00,74.9,72.7,30.06,East,90,4.0,-999.0,93,0.00,,,0.00,0,Wunderground v.1.15,2015-12-21 06:05:00
2015-12-21 00:10:00,74.9,72.7,30.06,East,90,4.0,-999.0,93,0.00,,,0.00,0,Wunderground v.1.15,2015-12-21 06:10:00
2015-12-21 00:15:00,74.9,72.7,30.06,East,90,4.0,-999.0,93,0.00,,,0.00,0,Wunderground v.1.15,2015-12-21 06:15:00
2015-12-21 00:20:00,74.9,72.7,30.06,East,90,4.0,-999.0,93,0.00,,,0.00,0,Wunderground v.1.15,2015-12-21 06:20:00
2015-12-21 00:25:00,74.8,73.0,30.06,East,90,3.0,-999.0,94,0.00,,,0.00,0,Wunderground v.1.15,2015-12-21 06:25:00
2015-12-21 00:30:00,74.8,73.0,30.06,East,90,3.0,-999.0,94,0.00,,,0.00,0,Wunderground v.1.15,2015-12-21 06:30:00
2015-12-21 00:35:00,74.7,72.9,30.05,East,90,3.0,-999.0,94,0.00,,,0.00,0,Wunderground v.1.15,2015-12-21 06:35:00
2015-12-21 00:40:00,74.7,72.9,30.05,East,90,3.0,-999.0,94,0.00,,,0.00,0,Wunderground v.1.15,2015-12-21 06:40:00
2015-12-21 00:45:00,74.7,72.9,30.05,East,90,3.0,-999.0,94,0.00,,,0.00,0,Wunderground v.1.15,2015-12-21 06:45:00
2015-12-21 00:50:00,74.7,72.9,30.05,East,90,3.0,-999.0,94,0.00,,,0.00,0,Wunderground v.1.15,2015-12-21 06:50:00
2015-12-21 00:55:00,74.7,72.9,30.05,East,90,3.0,-999.0,94,0.00,,,0.00,0,Wunderground v.1.15,2015-12-21 06:55:00
2015-12-21 01:00:00,74.7,72.9,30.05,East,90,3.0,-999.0,94,0.00,,,0.00,0,Wunderground v.1.15,2015-12-21 07:00:00
