Time,TemperatureF,DewpointF,PressureIn,WindDirection,WindDirectionDegrees,WindSpeedMPH,WindSpeedGustMPH,Humidity,HourlyPrecipIn,Conditions,Clouds,dailyrainin,SolarRadiationWatts/m^2,SoftwareType,DateUTC
2015-08-25 00:02:00,81.4,79.5,29.93,NE,34,6.0,6.0,94,0.00,,,0.00,0,Wunderground v.1.15,2015-08-25 05:02:00
2015-08-25 00:12:00,81.5,79.6,29.93,NE,37,6.0,7.0,94,0.00,,,0.00,0,Wunderground v.1.15,2015-08-25 05:12:00
2015-08-25 00:17:00,81.5,79.6,29.93,NE,34,6.0,6.0,94,0.00,,,0.00,0,Wunderground v.1.15,2015-08-25 05:17:00
2015-08-25 00:27:00,81.5,79.6,29.92,NE,41,6.0,6.0,94,0.00,,,0.00,0,Wunderground v.1.15,2015-08-25 05:27:00
2015-08-25 00:37:00,81.5,79.6,29.93,NE,42,5.0,5.0,94,0.00,,,0.00,0,Wunderground v.1.15,2015-08-25 05:37:00
2015-08-25 00:47:00,81.5,79.6,29.93,NE,43,4.0,4.0,94,0.00,,,0.00,0,Wunderground v.1.15,2015-08-25 05:47:00
2015-08-25 00:57:00,81.4,79.5,29.93,NE,44,4.0,4.0,94,0.00,,,0.00,0,Wunderground v.1.15,2015-08-25 05:57:00
2015-08-25 01:02:00,81.4,79.5,29.93,NE,45,4.0,4.0,94,0.00,,,0.00,0,Wunderground v.1.15,2015-08-25 06:02:00
2015-08-25 01:07:00,81.4,79.5,29.93,NE,45,3.0,3.0,94,0.00,,,0.00,0,Wunderground v.1.15,2015-08-25 06:07:00
2015-08-25 01:17:00,81.5,79.6,29.92,ENE,63,2.0,4.0,94,0.00,,,0.00,0,Wunderground v.1.15,2015-08-25 06:17:00
2015-08-25 01:27:00,81.7,79.5,29.92,ENE,72,4.0,5.0,93,0.00,,,0.00,0,Wunderground v.1.15,2015-08-25 06:27:00
2015-08-25 01:37:00,81.9,79.7,29.92,ENE,59,6.0,6.0,93,0.00,,,0.00,0,Wunderground v.1.15,2015-08-25 06:37:00
2015-08-25 01:42:00,82.0,79.8,29.92,ENE,61,6.0,10.0,93,0.00,,,0.00,0,Wunderground v.1.15,2015-08-25 06:42:00
2015-08-25 01:47:00,82.2,79.6,29.92,ENE,67,7.0,7.0,92,0.00,,,0.00,0,Wunderground v.1.15,2015-08-25 06:47:00
2015-08-25 01:52:00,82.1,79.5,29.91,ENE,73,6.0,7.0,92,0.00,,,0.00,0,Wunderground v.1.15,2015-08-25 06:52:00
2015-08-25 02:02:00,82.0,79.4,29.91,ENE,72,3.0,4.0,92,0.00,,,0.00,0,Wunderground v.1.15,2015-08-25 07:02:00
2015-08-25 02:12:00,81.7,79.1,29.91,ENE,74,1.0,2.0,92,0.00,,,0.00,0,Wunderground v.1.15,2015-08-25 07:12:00
2015-08-25 02:22:00,81.4,78.9,29.91,ENE,74,2.0,3.0,92,0.00,,,0.00,0,Wunderground v.1.15,2015-08-25 07:22:00
2015-08-25 02:32:00,81.7,79.5,29.91,NE,54,3.0,5.0,93,0.00,,,0.00,0,Wunderground v.1.15,2015-08-25 07:32:00
2015-08-25 02:37:00,81.7,79.5,29.91,NE,54,3.0,3.0,93,0.00,,,0.00,0,Wunderground v.1.15,2015-08-25 07:37:00
2015-08-25 02:47:00,81.5,79.3,29.91,ENE,59,3.0,3.0,93,0.00,,,0.00,0,Wunderground v.1.15,2015-08-25 07:47:00
2015-08-25 02:57:00,81.5,79.3,29.91,ENE,59,3.0,3.0,93,0.00,,,0.00,0,Wunderground v.1.15,2015-08-25 07:57:00
2015-08-25 03:02:00,81.6,79.4,29.91,ENE,60,3.0,4.0,93,0.00,,,0.00,0,Wunderground v.1.15,2015-08-25 08:02:00
2015-08-25 03:07:00,81.6,79.4,29.90,ENE,60,3.0,3.0,93,0.00,,,0.00,0,Wunderground v.1.15,2015-08-25 08:07:00
2015-08-25 03:12:00,81.6,79.4,29.90,ENE,59,3.0,5.0,93,0.00,,,0.00,0,Wunderground v.1.15,2015-08-25 08:12:00
2015-08-25 03:22:00,81.7,79.5,29.90,ENE,59,4.0,4.0,93,0.00,,,0.00,0,Wunderground v.1.15,2015-08-25 08:22:00
2015-08-25 03:27:00,81.6,79.4,29.90,NE,52,4.0,4.0,93,0.00,,,0.00,0,Wunderground v.1.15,2015-08-25 08:27:00
2015-08-25 03:37:00,81.4,79.5,29.90,NE,51,4.0,4.0,94,0.00,,,0.00,0,Wunderground v.1.15,2015-08-25 08:37:00
2015-08-25 03:42:00,81.3,79.4,29.90,NE,50,4.0,5.0,94,0.00,,,0.00,0,Wunderground v.1.15,2015-08-25 08:42:00
2015-08-25 03:52:00,81.2,79.3,29.90,NE,51,4.0,4.0,94,0.00,,,0.00,0,Wunderground v.1.15,2015-08-25 08:52:00
2015-08-25 03:57:00,81.1,79.2,29.90,NE,51,3.0,4.0,94,0.00,,,0.00,0,Wunderground v.1.15,2015-08-25 08:57:00
2015-08-25 04:02:00,81.2,79.3,29.90,NE,51,3.0,4.0,94,0.00,,,0.00,0,Wunderground v.1.15,2015-08-25 09:02:00
2015-08-25 04:07:00,81.2,79.3,29.90,NE,51,3.0,4.0,94,0.00,,,0.00,0,Wunderground v.1.15,2015-08-25 09:07:00
2015-08-25 04:12:00,81.2,79.3,29.90,NE,51,3.0,4.0,94,0.00,,,0.00,0,Wunderground v.1.15,2015-08-25 09:12:00
2015-08-25 04:22:00,81.1,79.2,29.90,NE,52,3.0,4.0,94,0.00,,,0.00,0,Wunderground v.1.15,2015-08-25 09:22:00
2015-08-25 04:27:00,81.1,79.5,29.90,NE,52,4.0,4.0,95,0.00,,,0.00,0,Wunderground v.1.15,2015-08-25 09:27:00
2015-08-25 04:37:00,80.9,79.3,29.90,NE,52,3.0,3.0,95,0.00,,,0.00,0,Wunderground v.1.15,2015-08-25 09:37:00
2015-08-25 04:42:00,80.9,79.3,29.90,NE,52,3.0,3.0,95,0.00,,,0.00,0,Wunderground v.1.15,2015-08-25 09:42:00
2015-08-25 04:52:00,81.0,79.1,29.91,NE,52,4.0,4.0,94,0.00,,,0.00,0,Wunderground v.1.15,2015-08-25 09:52:00
2015-08-25 05:02:00,81.0,78.8,29.90,NE,52,3.0,4.0,93,0.00,,,0.00,0,Wunderground v.1.15,2015-08-25 10:02:00
2015-08-25 05:12:00,81.2,79.0,29.91,NE,48,4.0,5.0,93,0.00,,,0.00,0,Wunderground v.1.15,2015-08-25 10:12:00
2015-08-25 05:22:00,81.2,79.0,29.91,NE,42,5.0,5.0,93,0.00,,,0.00,0,Wunderground v.1.15,2015-08-25 10:22:00
2015-08-25 05:27:00,81.1,78.9,29.91,NE,42,4.0,6.0,93,0.00,,,0.00,0,Wunderground v.1.15,2015-08-25 10:27:00
2015-08-25 05:37:00,81.0,79.1,29.91,NE,40,4.0,4.0,94,0.00,,,0.00,0,Wunderground v.1.15,2015-08-25 10:37:00
2015-08-25 05:47:00,81.1,78.9,29.91,NNE,32,4.0,6.0,93,0.00,,,0.00,0,Wunderground v.1.15,2015-08-25 10:47:00
2015-08-25 05:52:00,81.3,78.8,29.91,NE,34,5.0,6.0,92,0.00,,,0.00,0,Wunderground v.1.15,2015-08-25 10:52:00
2015-08-25 05:57:00,81.3,78.8,29.91,NE,36,5.0,6.0,92,0.00,,,0.00,0,Wunderground v.1.15,2015-08-25 10:57:00
2015-08-25 06:07:00,81.4,78.9,29.91,NE,38,5.0,6.0,92,0.00,,,0.00,0,Wunderground v.1.15,2015-08-25 11:07:00
2015-08-25 06:12:00,81.4,78.9,29.91,NE,37,5.0,6.0,92,0.00,,,0.00,0,Wunderground v.1.15,2015-08-25 11:12:00
2015-08-25 06:22:00,81.5,79.3,29.91,North,10,6.0,7.0,93,0.00,,,0.00,0,Wunderground v.1.15,2015-08-25 11:22:00
2015-08-25 06:32:00,80.8,78.9,29.92,NNE,12,5.0,6.0,94,0.00,,,0.00,0,Wunderground v.1.15,2015-08-25 11:32:00
2015-08-25 06:42:00,80.8,78.9,29.92,NNE,13,5.0,5.0,94,0.00,,,0.00,0,Wunderground v.1.15,2015-08-25 11:42:00
2015-08-25 06:52:00,80.7,79.1,29.92,North,5,5.0,5.0,95,0.00,,,0.00,11,Wunderground v.1.15,2015-08-25 11:52:00
2015-08-25 06:57:00,80.7,79.1,29.92,North,10,5.0,6.0,95,0.00,,,0.00,18,Wunderground v.1.15,2015-08-25 11:57:00
2015-08-25 07:02:00,80.7,78.8,29.91,North,11,5.0,6.0,94,0.00,,,0.00,25,Wunderground v.1.15,2015-08-25 12:02:00
2015-08-25 07:12:00,80.9,79.0,29.92,NNE,15,5.0,5.0,94,0.00,,,0.00,47,Wunderground v.1.15,2015-08-25 12:12:00
2015-08-25 07:17:00,81.1,78.9,29.92,NNE,17,6.0,7.0,93,0.00,,,0.00,69,Wunderground v.1.15,2015-08-25 12:17:00
2015-08-25 07:22:00,81.2,79.0,29.92,NNE,16,7.0,7.0,93,0.00,,,0.00,86,Wunderground v.1.15,2015-08-25 12:22:00
2015-08-25 07:27:00,81.5,79.3,29.92,North,10,6.0,6.0,93,0.00,,,0.00,97,Wunderground v.1.15,2015-08-25 12:27:00
2015-08-25 07:37:00,81.3,79.1,29.93,North,10,6.0,6.0,93,0.00,,,0.00,127,Wunderground v.1.15,2015-08-25 12:37:00
2015-08-25 07:47:00,81.6,79.4,29.93,NNE,15,6.0,7.0,93,0.00,,,0.00,190,Wunderground v.1.15,2015-08-25 12:47:00
2015-08-25 07:57:00,81.9,79.3,29.94,NNE,12,5.0,7.0,92,0.00,,,0.00,192,Wunderground v.1.15,2015-08-25 12:57:00
