Time,TemperatureF,DewpointF,PressureIn,WindDirection,WindDirectionDegrees,WindSpeedMPH,WindSpeedGustMPH,Humidity,HourlyPrecipIn,Conditions,Clouds,dailyrainin,SolarRadiationWatts/m^2,SoftwareType,DateUTC
2013-06-29 00:05:00,77.9,73.0,29.94,SW,227,8.0,9.0,85,0.00,,,0.00,0,Wunderground v.1.15,2013-06-29 05:05:00
2013-06-29 00:10:00,77.8,73.3,29.94,SW,228,7.0,7.0,86,0.00,,,0.00,0,Wunderground v.1.15,2013-06-29 05:10:00
2013-06-29 00:20:00,77.6,73.4,29.93,WSW,245,7.0,7.0,87,0.00,,,0.00,0,Wunderground v.1.15,2013-06-29 05:20:00
2013-06-29 00:25:00,77.6,73.4,29.93,WSW,242,6.0,7.0,87,0.00,,,0.00,0,Wunderground v.1.15,2013-06-29 05:25:00
2013-06-29 00:30:00,77.6,73.4,29.93,SW,218,6.0,6.0,87,0.00,,,0.00,0,Wunderground v.1.15,2013-06-29 05:30:00
2013-06-29 00:35:00,77.7,73.5,29.93,WSW,239,6.0,9.0,87,0.00,,,0.00,0,Wunderground v.1.15,2013-06-29 05:35:00
2013-06-29 00:40:00,77.7,73.2,29.92,SW,234,6.0,6.0,86,0.00,,,0.00,0,Wunderground v.1.15,2013-06-29 05:40:00
2013-06-29 00:50:00,77.6,73.4,29.92,SW,224,6.0,7.0,87,0.00,,,0.00,0,Wunderground v.1.15,2013-06-29 05:50:00
2013-06-29 01:00:00,77.1,73.3,29.92,SW,224,7.0,7.0,88,0.00,,,0.00,0,Wunderground v.1.15,2013-06-29 06:00:00
2013-06-29 01:05:00,76.9,73.1,29.92,SW,223,7.0,7.0,88,0.00,,,0.00,0,Wunderground v.1.15,2013-06-29 06:05:00
2013-06-29 01:10:00,76.9,73.4,29.91,SW,217,7.0,7.0,89,0.00,,,0.00,0,Wunderground v.1.15,2013-06-29 06:10:00
2013-06-29 01:20:00,76.5,73.3,29.91,SW,234,7.0,8.0,90,0.00,,,0.00,0,Wunderground v.1.15,2013-06-29 06:20:00
2013-06-29 01:30:00,76.4,73.2,29.91,SW,229,9.0,9.0,90,0.00,,,0.00,0,Wunderground v.1.15,2013-06-29 06:30:00
2013-06-29 01:40:00,76.0,72.5,29.90,SW,227,9.0,10.0,89,0.00,,,0.00,0,Wunderground v.1.15,2013-06-29 06:40:00
