Time,TemperatureF,DewpointF,PressureIn,WindDirection,WindDirectionDegrees,WindSpeedMPH,WindSpeedGustMPH,Humidity,HourlyPrecipIn,Conditions,Clouds,dailyrainin,SolarRadiationWatts/m^2,SoftwareType,DateUTC
2015-09-24 00:11:00,79.9,76.0,29.88,ESE,112,0.0,2.0,88,0.00,,,0.00,0,Wunderground v.1.15,2015-09-24 05:11:00
2015-09-24 00:21:00,79.4,75.9,29.88,ESE,107,1.0,2.0,89,0.00,,,0.00,0,Wunderground v.1.15,2015-09-24 05:21:00
2015-09-24 00:26:00,79.5,76.0,29.88,ESE,102,1.0,1.0,89,0.00,,,0.00,0,Wunderground v.1.15,2015-09-24 05:26:00
2015-09-24 00:36:00,79.6,76.1,29.88,ESE,105,1.0,1.0,89,0.00,,,0.00,0,Wunderground v.1.15,2015-09-24 05:36:00
2015-09-24 00:46:00,79.3,75.8,29.87,ESE,114,2.0,4.0,89,0.00,,,0.00,0,Wunderground v.1.15,2015-09-24 05:46:00
2015-09-24 00:51:00,79.1,75.9,29.87,ESE,107,3.0,4.0,90,0.00,,,0.00,0,Wunderground v.1.15,2015-09-24 05:51:00
2015-09-24 01:01:00,78.6,75.8,29.87,ESE,123,3.0,4.0,91,0.00,,,0.00,0,Wunderground v.1.15,2015-09-24 06:01:00
2015-09-24 01:06:00,78.3,75.5,29.87,SE,136,4.0,4.0,91,0.00,,,0.00,0,Wunderground v.1.15,2015-09-24 06:06:00
2015-09-24 01:16:00,78.0,75.5,29.86,SE,137,5.0,5.0,92,0.00,,,0.00,0,Wunderground v.1.15,2015-09-24 06:16:00
2015-09-24 01:21:00,77.8,75.3,29.87,SSE,147,6.0,6.0,92,0.00,,,0.00,0,Wunderground v.1.15,2015-09-24 06:21:00
2015-09-24 01:31:00,77.5,75.3,29.87,SE,126,4.0,5.0,93,0.00,,,0.00,0,Wunderground v.1.15,2015-09-24 06:31:00
2015-09-24 01:41:00,77.5,75.3,29.86,SE,125,4.0,4.0,93,0.00,,,0.00,0,Wunderground v.1.15,2015-09-24 06:41:00
2015-09-24 01:47:00,77.4,75.2,29.86,SE,132,4.0,4.0,93,0.00,,,0.00,0,Wunderground v.1.15,2015-09-24 06:47:00
2015-09-24 01:56:00,77.1,74.9,29.86,SE,136,3.0,3.0,93,0.00,,,0.00,0,Wunderground v.1.15,2015-09-24 06:56:00
2015-09-24 02:01:00,77.0,75.1,29.85,SE,142,4.0,4.0,94,0.00,,,0.00,0,Wunderground v.1.15,2015-09-24 07:01:00
2015-09-24 02:22:00,76.5,74.6,29.85,SSE,154,2.0,3.0,94,0.00,,,0.00,0,Wunderground v.1.15,2015-09-24 07:22:00
2015-09-24 02:32:00,76.6,74.7,29.85,SSE,154,1.0,2.0,94,0.00,,,0.00,0,Wunderground v.1.15,2015-09-24 07:32:00
2015-09-24 02:41:00,76.6,74.4,29.84,SSE,154,1.0,2.0,93,0.00,,,0.00,0,Wunderground v.1.15,2015-09-24 07:41:00
2015-09-24 02:46:00,76.6,74.4,29.84,SSE,154,2.0,2.0,93,0.00,,,0.00,0,Wunderground v.1.15,2015-09-24 07:46:00
2015-09-24 02:56:00,76.7,74.5,29.83,SSE,154,2.0,2.0,93,0.00,,,0.00,0,Wunderground v.1.15,2015-09-24 07:56:00
2015-09-24 03:02:00,76.7,74.5,29.83,SSE,154,2.0,2.0,93,0.00,,,0.00,0,Wunderground v.1.15,2015-09-24 08:02:00
2015-09-24 03:11:00,76.6,74.4,29.83,SSE,154,1.0,2.0,93,0.00,,,0.00,0,Wunderground v.1.15,2015-09-24 08:11:00
2015-09-24 03:21:00,76.5,74.3,29.83,SSE,154,2.0,3.0,93,0.00,,,0.00,0,Wunderground v.1.15,2015-09-24 08:21:00
2015-09-24 03:31:00,76.5,74.0,29.83,SSE,154,2.0,2.0,92,0.00,,,0.00,0,Wunderground v.1.15,2015-09-24 08:31:00
2015-09-24 03:41:00,76.7,74.2,29.83,SSE,154,1.0,1.0,92,0.00,,,0.00,0,Wunderground v.1.15,2015-09-24 08:41:00
2015-09-24 03:46:00,76.8,74.3,29.83,SSE,154,1.0,1.0,92,0.00,,,0.00,0,Wunderground v.1.15,2015-09-24 08:46:00
2015-09-24 03:51:00,76.8,74.3,29.83,SSE,154,2.0,2.0,92,0.00,,,0.00,0,Wunderground v.1.15,2015-09-24 08:51:00
2015-09-24 03:57:00,76.9,74.4,29.83,SSE,154,1.0,1.0,92,0.00,,,0.00,0,Wunderground v.1.15,2015-09-24 08:57:00
2015-09-24 04:06:00,77.1,74.6,29.83,SSE,154,0.0,0.0,92,0.00,,,0.00,0,Wunderground v.1.15,2015-09-24 09:06:00
2015-09-24 04:11:00,77.1,74.6,29.83,SSE,154,0.0,0.0,92,0.00,,,0.00,0,Wunderground v.1.15,2015-09-24 09:11:00
2015-09-24 04:21:00,77.2,74.7,29.83,SSE,154,0.0,0.0,92,0.00,,,0.00,0,Wunderground v.1.15,2015-09-24 09:21:00
2015-09-24 04:27:00,77.2,74.4,29.84,SSE,154,0.0,0.0,91,0.00,,,0.00,0,Wunderground v.1.15,2015-09-24 09:27:00
