Time,TemperatureF,DewpointF,PressureIn,WindDirection,WindDirectionDegrees,WindSpeedMPH,WindSpeedGustMPH,Humidity,HourlyPrecipIn,Conditions,Clouds,dailyrainin,SolarRadiationWatts/m^2,SoftwareType,DateUTC
2014-09-24 00:05:00,73.5,71.7,29.95,SSE,155,0.0,2.0,94,0.00,,,0.00,0,Wunderground v.1.15,2014-09-24 05:05:00
2014-09-24 00:10:00,73.4,71.6,29.95,SSE,156,1.0,3.0,94,0.00,,,0.00,0,Wunderground v.1.15,2014-09-24 05:10:00
2014-09-24 00:20:00,73.2,71.7,29.95,SSE,156,2.0,2.0,95,0.00,,,0.00,0,Wunderground v.1.15,2014-09-24 05:20:00
2014-09-24 00:29:00,73.0,71.5,29.95,SSE,156,2.0,2.0,95,0.00,,,0.00,0,Wunderground v.1.15,2014-09-24 05:29:00
2014-09-24 00:34:00,73.0,71.5,29.95,SSE,156,1.0,2.0,95,0.00,,,0.00,0,Wunderground v.1.15,2014-09-24 05:34:00
2014-09-24 00:45:00,73.0,71.5,29.95,SSE,156,0.0,0.0,95,0.00,,,0.00,0,Wunderground v.1.15,2014-09-24 05:45:00
2014-09-24 00:54:00,73.0,71.5,29.95,SSE,156,0.0,0.0,95,0.00,,,0.00,0,Wunderground v.1.15,2014-09-24 05:54:00
2014-09-24 01:05:00,72.7,71.2,29.95,SSE,156,0.0,0.0,95,0.00,,,0.00,0,Wunderground v.1.15,2014-09-24 06:05:00
2014-09-24 01:15:00,72.7,71.5,29.94,SSE,156,0.0,0.0,96,0.00,,,0.00,0,Wunderground v.1.15,2014-09-24 06:15:00
2014-09-24 01:35:00,72.9,71.7,29.94,SSE,156,0.0,0.0,96,0.00,,,0.00,0,Wunderground v.1.15,2014-09-24 06:35:00
2014-09-24 01:44:00,72.8,71.3,29.95,SSE,156,0.0,0.0,95,0.00,,,0.00,0,Wunderground v.1.15,2014-09-24 06:44:00
2014-09-24 01:54:00,72.6,71.1,29.94,SSE,156,0.0,0.0,95,0.00,,,0.00,0,Wunderground v.1.15,2014-09-24 06:54:00
2014-09-24 02:05:00,72.5,71.0,29.94,SSE,156,0.0,0.0,95,0.00,,,0.00,0,Wunderground v.1.15,2014-09-24 07:05:00
2014-09-24 02:14:00,72.5,70.7,29.93,SSE,156,0.0,0.0,94,0.00,,,0.00,0,Wunderground v.1.15,2014-09-24 07:14:00
2014-09-24 02:24:00,72.7,70.6,29.93,SSE,156,0.0,0.0,93,0.00,,,0.00,0,Wunderground v.1.15,2014-09-24 07:24:00
2014-09-24 02:34:00,73.4,71.3,29.93,SSE,156,0.0,0.0,93,0.00,,,0.00,0,Wunderground v.1.15,2014-09-24 07:34:00
2014-09-24 02:44:00,74.1,71.6,29.93,SSE,156,0.0,0.0,92,0.00,,,0.00,0,Wunderground v.1.15,2014-09-24 07:44:00
2014-09-24 02:49:00,74.2,71.7,29.93,SSE,156,0.0,0.0,92,0.00,,,0.00,0,Wunderground v.1.15,2014-09-24 07:49:00
2014-09-24 02:59:00,74.5,72.0,29.92,SSE,155,0.0,0.0,92,0.00,,,0.00,0,Wunderground v.1.15,2014-09-24 07:59:00
2014-09-24 03:04:00,74.6,72.1,29.92,SSE,155,0.0,0.0,92,0.00,,,0.00,0,Wunderground v.1.15,2014-09-24 08:04:00
2014-09-24 03:09:00,74.6,71.8,29.92,SSE,155,1.0,1.0,91,0.00,,,0.00,0,Wunderground v.1.15,2014-09-24 08:09:00
2014-09-24 03:19:00,74.3,71.8,29.92,SSE,155,0.0,0.0,92,0.00,,,0.00,0,Wunderground v.1.15,2014-09-24 08:19:00
2014-09-24 03:29:00,74.3,71.8,29.92,SSE,155,0.0,0.0,92,0.00,,,0.00,0,Wunderground v.1.15,2014-09-24 08:29:00
2014-09-24 03:39:00,74.5,72.0,29.92,SSE,155,0.0,1.0,92,0.00,,,0.00,0,Wunderground v.1.15,2014-09-24 08:39:00
2014-09-24 03:44:00,74.7,72.2,29.92,SSE,155,1.0,1.0,92,0.00,,,0.00,0,Wunderground v.1.15,2014-09-24 08:44:00
2014-09-24 03:49:00,75.0,72.5,29.92,ESE,112,1.0,2.0,92,0.00,,,0.00,0,Wunderground v.1.15,2014-09-24 08:49:00
2014-09-24 03:59:00,75.6,73.1,29.91,NNE,30,5.0,5.0,92,0.00,,,0.00,0,Wunderground v.1.15,2014-09-24 08:59:00
2014-09-24 04:05:00,75.6,73.1,29.91,NNE,29,4.0,5.0,92,0.00,,,0.00,0,Wunderground v.1.15,2014-09-24 09:05:00
2014-09-24 04:14:00,75.5,73.3,29.92,NNE,15,4.0,5.0,93,0.00,,,0.00,0,Wunderground v.1.15,2014-09-24 09:14:00
2014-09-24 04:19:00,75.5,73.3,29.92,NNE,15,4.0,4.0,93,0.00,,,0.00,0,Wunderground v.1.15,2014-09-24 09:19:00
2014-09-24 04:29:00,75.4,73.2,29.92,NNE,15,2.0,2.0,93,0.00,,,0.00,0,Wunderground v.1.15,2014-09-24 09:29:00
2014-09-24 04:35:00,75.4,73.2,29.92,NNE,15,1.0,2.0,93,0.00,,,0.00,0,Wunderground v.1.15,2014-09-24 09:35:00
2014-09-24 04:45:00,75.5,73.7,29.91,NNE,15,0.0,1.0,94,0.00,,,0.00,0,Wunderground v.1.15,2014-09-24 09:45:00
2014-09-24 04:54:00,75.5,73.7,29.91,NNE,15,2.0,2.0,94,0.00,,,0.00,0,Wunderground v.1.15,2014-09-24 09:54:00
2014-09-24 05:00:00,75.6,73.8,29.91,NNE,15,3.0,3.0,94,0.00,,,0.00,0,Wunderground v.1.15,2014-09-24 10:00:00
2014-09-24 05:10:00,75.5,73.7,29.92,NNE,19,2.0,2.0,94,0.00,,,0.00,0,Wunderground v.1.15,2014-09-24 10:10:00
2014-09-24 05:19:00,75.6,73.4,29.91,NNE,32,4.0,4.0,93,0.00,,,0.00,0,Wunderground v.1.15,2014-09-24 10:19:00
2014-09-24 05:24:00,75.8,73.6,29.91,NE,36,4.0,5.0,93,0.00,,,0.00,0,Wunderground v.1.15,2014-09-24 10:24:00
2014-09-24 05:29:00,75.9,73.4,29.91,NE,39,5.0,5.0,92,0.00,,,0.00,0,Wunderground v.1.15,2014-09-24 10:29:00
2014-09-24 05:39:00,76.0,73.5,29.91,NE,56,5.0,5.0,92,0.00,,,0.00,0,Wunderground v.1.15,2014-09-24 10:39:00
2014-09-24 05:49:00,76.0,73.5,29.91,NE,56,4.0,4.0,92,0.00,,,0.00,0,Wunderground v.1.15,2014-09-24 10:49:00
2014-09-24 05:54:00,76.1,73.3,29.91,NE,56,4.0,4.0,91,0.00,,,0.00,0,Wunderground v.1.15,2014-09-24 10:54:00
2014-09-24 05:59:00,76.1,73.3,29.92,ENE,57,4.0,4.0,91,0.00,,,0.00,0,Wunderground v.1.15,2014-09-24 10:59:00
2014-09-24 06:04:00,76.3,73.5,29.92,ENE,57,4.0,4.0,91,0.00,,,0.00,0,Wunderground v.1.15,2014-09-24 11:04:00
2014-09-24 06:09:00,76.3,73.5,29.92,ENE,57,3.0,3.0,91,0.00,,,0.00,0,Wunderground v.1.15,2014-09-24 11:09:00
2014-09-24 06:19:00,76.3,73.5,29.92,ENE,57,2.0,4.0,91,0.00,,,0.00,0,Wunderground v.1.15,2014-09-24 11:19:00
2014-09-24 06:24:00,76.3,73.8,29.92,ENE,61,3.0,4.0,92,0.00,,,0.00,0,Wunderground v.1.15,2014-09-24 11:24:00
2014-09-24 06:34:00,76.5,73.7,29.92,ENE,60,5.0,5.0,91,0.00,,,0.00,0,Wunderground v.1.15,2014-09-24 11:34:00
2014-09-24 06:40:00,76.5,73.7,29.92,ENE,60,4.0,5.0,91,0.00,,,0.00,0,Wunderground v.1.15,2014-09-24 11:40:00
2014-09-24 06:49:00,76.6,73.8,29.92,ENE,60,4.0,4.0,91,0.00,,,0.00,0,Wunderground v.1.15,2014-09-24 11:49:00
2014-09-24 06:55:00,76.6,73.8,29.92,ENE,60,4.0,5.0,91,0.00,,,0.00,5,Wunderground v.1.15,2014-09-24 11:55:00
2014-09-24 07:04:00,76.7,73.9,29.93,NE,52,4.0,5.0,91,0.00,,,0.00,11,Wunderground v.1.15,2014-09-24 12:04:00
2014-09-24 07:10:00,76.7,74.2,29.93,NE,51,4.0,4.0,92,0.00,,,0.00,19,Wunderground v.1.15,2014-09-24 12:10:00
2014-09-24 07:19:00,76.9,74.4,29.93,NE,51,4.0,4.0,92,0.00,,,0.00,40,Wunderground v.1.15,2014-09-24 12:19:00
2014-09-24 07:25:00,76.9,74.4,29.93,NE,51,4.0,4.0,92,0.00,,,0.00,54,Wunderground v.1.15,2014-09-24 12:25:00
2014-09-24 07:35:00,77.1,74.6,29.93,NE,50,4.0,4.0,92,0.00,,,0.00,83,Wunderground v.1.15,2014-09-24 12:35:00
2014-09-24 07:40:00,77.2,74.7,29.93,NE,53,4.0,4.0,92,0.00,,,0.00,100,Wunderground v.1.15,2014-09-24 12:40:00
2014-09-24 07:45:00,77.3,74.8,29.93,ENE,59,4.0,5.0,92,0.00,,,0.00,118,Wunderground v.1.15,2014-09-24 12:45:00
2014-09-24 07:54:00,77.5,75.0,29.93,NE,49,4.0,5.0,92,0.00,,,0.00,151,Wunderground v.1.15,2014-09-24 12:54:00
2014-09-24 08:05:00,77.5,75.0,29.93,NE,45,5.0,6.0,92,0.00,,,0.00,183,Wunderground v.1.15,2014-09-24 13:05:00
2014-09-24 08:15:00,77.7,75.2,29.94,NE,49,5.0,5.0,92,0.00,,,0.00,213,Wunderground v.1.15,2014-09-24 13:15:00
2014-09-24 08:20:00,77.9,75.4,29.94,NE,49,4.0,4.0,92,0.00,,,0.00,229,Wunderground v.1.15,2014-09-24 13:20:00
2014-09-24 08:30:00,78.1,75.6,29.94,NE,49,3.0,3.0,92,0.00,,,0.00,267,Wunderground v.1.15,2014-09-24 13:30:00
2014-09-24 08:40:00,78.3,75.8,29.94,NE,51,3.0,3.0,92,0.00,,,0.00,306,Wunderground v.1.15,2014-09-24 13:40:00
2014-09-24 08:49:00,78.6,76.1,29.95,NE,50,3.0,3.0,92,0.00,,,0.00,343,Wunderground v.1.15,2014-09-24 13:49:00
2014-09-24 08:54:00,78.9,76.4,29.95,NE,50,3.0,3.0,92,0.00,,,0.00,362,Wunderground v.1.15,2014-09-24 13:54:00
2014-09-24 09:00:00,79.0,76.1,29.95,ENE,60,3.0,4.0,91,0.00,,,0.00,380,Wunderground v.1.15,2014-09-24 14:00:00
2014-09-24 09:09:00,79.2,76.3,29.95,ENE,60,4.0,4.0,91,0.00,,,0.00,413,Wunderground v.1.15,2014-09-24 14:09:00
2014-09-24 09:15:00,79.2,76.3,29.95,NE,56,4.0,4.0,91,0.00,,,0.00,431,Wunderground v.1.15,2014-09-24 14:15:00
2014-09-24 09:24:00,79.2,76.7,29.95,NE,34,4.0,4.0,92,0.00,,,0.00,466,Wunderground v.1.15,2014-09-24 14:24:00
2014-09-24 09:34:00,79.3,76.8,29.96,NE,40,4.0,4.0,92,0.00,,,0.00,501,Wunderground v.1.15,2014-09-24 14:34:00
2014-09-24 09:45:00,79.4,76.9,29.96,NE,46,4.0,4.0,92,0.00,,,0.00,534,Wunderground v.1.15,2014-09-24 14:45:00
2014-09-24 09:50:00,79.4,76.9,29.96,NNE,30,3.0,3.0,92,0.00,,,0.00,552,Wunderground v.1.15,2014-09-24 14:50:00
2014-09-24 09:59:00,79.4,76.9,29.96,NNE,29,4.0,4.0,92,0.00,,,0.00,587,Wunderground v.1.15,2014-09-24 14:59:00
2014-09-24 10:05:00,79.5,77.0,29.96,NNE,30,4.0,5.0,92,0.00,,,0.00,605,Wunderground v.1.15,2014-09-24 15:05:00
2014-09-24 10:14:00,79.6,76.7,29.96,NNE,17,5.0,6.0,91,0.00,,,0.00,636,Wunderground v.1.15,2014-09-24 15:14:00
